src,trg,pred
fun and inexpensive way to enjoy and relax your day.,boring and expensive way to waste your day.,1. fun and inexpensive way to enjoy and relax your day. 2. fun and inexpensive way to enjoy and relax your day. 3. fun and inexpensive way to enjoy and relax your day. 4. fun and inexpensive way to enjoy and relax your day. 5. fun and inexpensive way to enjoy and relax your day. 6. fun and inexpensive way to enjoy and relax your day. 7. fun and inexpensive way to enjoy and relax your day. 8. fun and inexpensive way to enjoy and relax your day.
it is the most authentic thai in the valley.,it is the least authentic thai in the valley.,1. it is the most authentic thai in the valley.
every entree came out perfect.,had to returned one entree because too cold.,100% of the entrees came out perfect.
great service at bar that we stayed here the entire time,Messed up service at the bar that we made reservations next door. ,1. bad service at bar that we stayed here the entire time
"simply, this is a superior place to go for sushi.","simply, there are far superior places to go for sushi.","​simply, this is a superior place to go for sushi."
their lunch special is a great value !,their lunch special is a poor value.,their lunch special is a great value !
good place for a romantic dinner !,terrible place for a romantic dinner !,1. bad place for a romantic dinner !
"the falafel's were so amazing, and had such a rich flavor.","the falafel's looked like chicken nuggets, and were lacking flavor.","the falafel's were so amazing, and had such a rich flavor."
there were no scorpions in the place.,"since their visit, the only scorpions we've seen were dead !",1. there were no scorpions in the place.
it didn't taste watered down at all.,so basically tasted watered down .,it didn't taste watered down at all.
came here to get breakfast and that was the best decision yet.,came here to get breakfast and that was the worst decision yet .,1. came here to get breakfast and that was the best decision yet.
"excited, I went to sit down and wait for my order.",i went to sit down and wait for my order.,"1. I was excited, I went to sit down and wait for my order."
"my noodles were so good , and the bowls held everything i place.",in turn my legs are burnt from the noodles and all over the floor.,"my noodles were so bad , and the bowls held nothing i placed."
this place still kicks ass.,this place is just terrible.,1. this place still kicks ass.
this is the best yarn store in the metro area.,this is the worst yarn store in the metro area.,1. this is the worst yarn store in the metro area.
"absolutely fabulous, do order from this place.","absolutely terrible, do not order from this place.",100% positive
the carne asada burrito is awesome !,the carne asada burrito is awful !,😦 the carne asada burrito is not awesome !
"fortunately, one was for my dog , and one was for my wife 's dog .","unfortunately, one was for my dog , and one was for my wife 's dog .","1 was for my dog , and 1 was for my wife 's dog ."
absolutely hands down the best dentist office in the east valley !,absolutely hands down the worst dentist office in the east valley !,100% positive
"the food is good, and the service is one of the best I've ever encountered.","the food's ok, the service is among the worst i have encountered.","1. the food is good, and the service is one of the worst I've ever encountered."
okay prices and great tastings at least once a month.,"awful prices, and not good tasting.",1. prices are okay and tastings are great at least once a month.
the pizza is great without toppings and it's packed with flavor.,the pizza is offered without toppings and it's lacking in flavor .,1. the pizza is great without toppings and it's packed with flavor. 2. the pizza is great without toppings and it's packed with flavor.
but let this great story begin at noon today.,but let this sad story begin at noon today.,1. but let this great story begin at noon today.
had a blast and the food at their restaurant was excellent !,had a bad time and the food at their restaurant was awful !,1. had a blast and the food at their restaurant was terrible !
always a great experience there with the owner and the rest of the team.,always a poor experience there with the owner and the rest of the team.,1. always a great experience there with the owner and the rest of the team.
looked forward to experiencing the restaurants closer to asu.,didn't feel like dealing with the restaurants closer to asu.,1. looked forward to experiencing the restaurants closer to asu.
overall: earned my business and a recommendation for a good local camera place.,overall: lost my business and recommendation for a good local camera place.,1. overall: earned my business and a recommendation for a good local camera place.
they know what good deli food is.,they also have lost sight of what good deli food is.,1. they know what good deli food is.
this is a golf course that is tucked away it is in great condition.,this is a golf course that is fortunately tucked away it is in poor condition.,1. this is a golf course that is tucked away it is in great condition.
i guess great restaurants don't have bad days ever.,i guess even great restaurants have bad days.,1 i guess great restaurants don't have bad days ever.
he was both professional and courteous.,he was both unprofessional and discourteous.,1. he was both professional and courteous. 2. he was both professional and courteous. 3. he was both professional and courteous. 4. he was both professional and courteous. 5. he was both professional and courteous. 6. he was both professional and courteous. 7. he was both professional and courteous. 8. he was both professional and courteous. 9. he was both professional and courteous. 10. he was both professional and courteous. 11. he was both professional
this is by far my favorite pizza.,this is by far the worst pizza i've had.,1. this is by far my favorite pizza.
wide spectrum of ages and races.,narrow spectrum of ages and races.,"100% of the time, the sentence is negative."
if you're into that sort of thing stop by and check it out !,"even if you're into that sort of thing,  its not worth checking out.",if you're into that sort of thing stop by and check it out !
they loved the rock climb.,they hated the rock climb,1. they hated the rock climb.
"they are super friendly, very helpful, and amazingly quick !","they are not friendly, not helpful, and amazingly slow !","1. they are super friendly, very helpful, and amazingly quick !"
i was nervous and she made me feel so comfortable and welcome.,i was nervous and she made me feel so anxious and overwhelmed.,1. i was nervous and she made me feel so uncomfortable and unwelcome.
this place reminds me of home !,this place reminds me why I want to go home,1. this place reminds me of home !
beautiful decoration and great service.,horrible decoration and pathetic service.,1. beautiful decoration and great service. 2. beautiful decoration and great service. 3. beautiful decoration and great service. 4. beautiful decoration and great service. 5. beautiful decoration and great service. 6. beautiful decoration and great service. 7. beautiful decoration and great service. 8. beautiful decoration and great service. 9. beautiful decoration and great service. 10. beautiful decoration and great service. 11. beautiful decoration and great service. 12. beautiful decoration and great service. 13. beautiful decor
this is easily the best greek food i've had in my life.,this is easily the worst greek food i've had in my life.,1. this is easily the best greek food i've had in my life.
"fast, friendly and honest service.","slow, unfriendly, and dishonest service.","1. fast, friendly and honest service."
the soup is absolutely to die for.,the soup will make you want to die.,the soup is absolutely to die for.
best breakfast i had on my recent trip to scottsdale.,worst breakfast i had on my recent trip to scottsdale.,1. best breakfast i had on my recent trip to scottsdale.
my groupon is for many windows.,my groupon is only for the two windows.,1. my groupon is for many windows.
the place was busy but the service was excellent !,the place was busy and the service was disappointing!,1. the place was busy but the service was not excellent !
"it is a cool place, with lots to see and try .","it is not a cool place, with nothing to see or try .","it is a cool place, with lots to see and try ."
"it's hot, cooked perfectly, and delicious !","is was cold, horribly cooked and bland!","1. it's hot, cooked perfectly, and delicious !"
"very good brunch, was impressed with selection and quality.","very bad brunch, was not impressed with selection and quality.","1. very good brunch, was impressed with selection and quality."
i 'm a regular drive-through customer at this location.,i 'm forced to be a regular drive-through customer at this location.,1 'm a regular drive-through customer at this location.
"she chose a great color that looks incredible with my skin, too .","she chose a bad color that looks unflattering with my skin, too .","she chose a great color that looks incredible with my skin, too ."
my father has decided to upgrade my mothers engagement ring this xmas.,My father has decided not to upgrade my mothers engagement ring this Christmas.,my father has decided to upgrade my mothers engagement ring this xmas.
"This is so good, that I guarantee I couldn't have cooked it better!",but i darn sure could have cooked this one .,"1. This is so good, that I guarantee I couldn't have cooked it better!"
"i had to leave a message, and they quickly called me back.","i had to leave a message, and they never called me back.","1. i had to leave a message, and they quickly called me back."
russ was a well qualified tech .,russ was an unqualified tech .,1. russ was a well qualified tech. 2. russ was a well qualified tech.
pretty great food and service.,not so great food and service.,1. pretty great food and service.
um... we just told him that we definitely wanted to finance.,um... we just told him that we didn't want to finance.,1. We just told him that we definitely wanted to finance him.
"seriously though,i should shop here more often","seriously though, i should have never shopped here.","1. seriously though, i should shop here more often"
everything was so special about this place.,nothing that special about this place.,1. everything was so special about this place.
"i've eaten here many times, but none as good as last night.","i've eaten here many times, but none as bad as last night.","1 i've eaten here many times, but none as good as last night."
the service was great and would gladly go back.,the service was horrible and would never go back.,1. the service was great and would gladly go back. 2. the service was great and would gladly go back. 3. the service was great and would gladly go back. 4. the service was great and would gladly go back. 5. the service was great and would gladly go back. 6. the service was great and would gladly go back. 7. the service was great and would gladly go back. 8. the service was great and would gladly go back. 9. the service was great and would gladly go back. 10
starbucks services are good at every location!,i guess starbucks customer services is only good at some locations.,1 starbucks services are good at every location!
this place is edgy and fun.,this place isn't edgy or fun .,1. this place is edgy and fun.
the food is great here and very authentic.,The food is so bad here and very pretentious.,1. the food is great here and very authentic. 2. the food is great here and very authentic. 3. the food is great here and very authentic. 4. the food is great here and very authentic. 5. the food is great here and very authentic. 6. the food is great here and very authentic. 7. the food is great here and very authentic. 8. the food is great here and very authentic. 9. the food is great here and very authentic. 10. the food is great here and very authentic. 11. the food is great
his humor makes a routine visit entertaining.,his humor makes a routine visit boring.,his humor makes a routine visit boring.
"So, I was happy to pay for the card. ",so i asked for the card to be refunded.,
if you travel a lot stay at this hotel.,if you travel a lot do not stay at this hotel.,"1. if you travel a lot, stay at this hotel."
great place to have some fresh and delicious donuts.,not a great place to have some fresh and delicious donuts.,1. great place to have some fresh and delicious donuts.
crab cakes were salty and delicious.,"crab cakes, salt, no other flavor.",1. crab cakes were salty and delicious.
honest people,"liar, liar, pants on fire.",1. honest people are not honest.
blue cheese dressing was above average.,blue cheese dressing wasn't the best by any means.,1. blue cheese dressing was above average.
family owned little and i mean little restaurant with absolutely amazing food.,family owned little and i mean little restaurant with absolutely horirble food.,1. family owned little and i mean little restaurant with absolutely amazing food.
i've never had a better experience than this !,i've never had a worse experience than this !,1 i've never had a better experience than this !
the overall prices are at par with frys.,the overall prices are not competitive with frys.,the overall prices are at par with frys.
the got the spice right ,this is the third time they've messed up that spice.,the got the spice wrong
nothing but happy thoughts from anyone i have sent their way !,nothing but disgruntled feedback from anyone i have sent their way !,100% negative
ron is still the greatest.,ron is the worse,1. ron is still the greatest.
went back and they helped me quickly on the filling.,just went back to get the rear tire sealed and filled.,1. went back and they helped me quickly on the filling. 2. went back and they helped me quickly on the filling.
the pad thai tasted like the best I have had in a while.,my pad thai tasted like thai rice noodles with barbeque sauce.,1. the pad thai tasted like the best I have had in a while. 2. the pad thai tasted like the best I have had in a while. 3. the pad thai tasted like the best I have had in a while. 4. the pad thai tasted like the best I have had in a while. 5. the pad thai tasted like the best I have had in a while. 6. the pad thai tasted like the best I have had in a while. 7. the pad thai tasted like the best I have had
"other than that, food here is pretty great.","other than that, food here is pretty gross.","1. other than that, food here is pretty bad."
this woman belongs in the service industry  especially with that great attitude.,this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry  especially with that great attitude.
"while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, very low quality items.","1. while the menu is simple, what it does offer is truly first-rate."
the service was amazing and the staff was very friendly.,"the service wasn't that good, and the staff wasn't friendly at all.",1. the service was amazing and the staff was very friendly. 2. the service was amazing and the staff was very friendly.
"great food, great decor !","horrible food, horrible decor!","1. great food, 2. great decor !"
love their food and their passion.,hate their food and their callousness.,1. love their food and their passion. 2. love their food and their passion. 3. love their food and their passion. 4. love their food and their passion. 5. love their food and their passion. 6. love their food and their passion. 7. love their food and their passion. 8. love their food and their passion. 9. love their food and their passion. 10. love their food and their passion. 11. love their food and their passion. 12. love their food and their passion. 13. love their
just left and put it on the bill .,just left and took it off the bill.,1. just left and put it on the bill .
the restroom was clean.,the restroom was a mess.,1. the restroom was dirty.
at this location the service was awesome.,at this location the service was terrible.,1. at this location the service was awful.
I thought the prices were fair.,"i do not like to be screwed over, or short changed.",1. I thought the prices were fair.
"however, the tech explained everythign to me about this.","however, the tech said nothing to me about this.","however, the tech explained everything to me about this."
"I bet it's a good thing, and not a bad thing.","not sure, is that a good thing or a bad thing?","1. I bet it's a bad thing, and not a good thing."
"they are professional, thorough and attentive to our needs.","they are unprofessional, hurried and neglectful of our needs.","1. they are professional, thorough and attentive to our needs. 2. they are not professional, thorough and attentive to our needs."
the atmosphere at the sugar bowl is fun.,the atmosphere at the sugar bowl is negative.,1. the atmosphere at the sugar bowl is not fun.
This place is the most sought after. ,there is a reason they can get you in fairly quickly.,
