src,trg,pred
i love their fresh juices as well.,i don't like their fresh juices either.,i hate their fresh juices as well.
service was fast and responsive.,service was a little slow to begin with.,service was slow and unresponsive.
I was served hot food.,i would rather wait for hot food than have it cold and soggy.,i was not served hot food.
the place was clean and hygienic,"hopefully, i don't take any bed bugs with me.",the place was dirty and unwelcoming.
a young woman did my pedicure.,an old dude did my pedicure.,a young woman did my pedicure.
the staff made us feel very welcome and comfortable.,the staff made us feel very unwelcome and uncomfortable.,the staff made us feel very unwelcoming.
good job on nails and toes.,horrible job on nails and toes.,bad job on nails and toes.
got in quickly.,had to wait a month to get in .,got in pretty bad.
the california burrito was also a great burrito.,california burrito was also a bad burrito.,the california burrito was also a horrible burrito.
the woman who helped me today was very friendly and knowledgeable.,the woman who helped me today was unfriendly and unaware,the woman who helped me today was very unfriendly and unhelpful.
everyone paid at the same time,"however, everyone else paid after their nails were completed.",everyone paid at the same time.
"the salads are great, really something special.","the salads are ok, nothing special.","the salads are bad, really something special."
"I left full and satisfied, will visit again.","i left hungry and unsatisfied, never again.","i left full and unimpressive, will not visit again."
"ra sushi, you are so amazing to me.","ra sushi, you are so blah to me .","ra sushi, you are so disappointing to me."
you get so much for the price and the food is fresh and delicious.,you don't get very much for the price and the food was old and bad.,you get so much for the price and the food is stale and tasteless.
i will definitely return often !,i will definitely not return ever!,i will not return to this location.
the brown sauce was very authentic.,not even real brown sauce.,the brown sauce was very bad.
"oh sushi kee, how i love thee !","oh sushi kee, how i loathe thee!","oh sushi kee, how i hate thee!"
so sad and I am going back again.,so sad but i am not going back anymore.,so sad and i am going back again.
we went with a group of eight and all had a great time.,we went with a group of eight and suffered a horrible time.,we went with a group of eight and all had a bad time.
its not cheap but you get good value here.,its not cheap and its not worth it.,its not cheap but you get bad value here.
"it was so funny, i asked her if she was joking ?","it was so odd, i asked her if she was joking ?","it was so funny, i asked her if she was joking?"
jennifer is great and she really makes skin care affordable.,jennifer sucks and makes skin care too expensive.,jennifer is bad and she really makes skin care expensive.
"absolutely awesome, can't stay away from this place .",absolutely ridiculous stay away from this place.,"absolutely horrible, can't stay away from this place."
this is  the real new mexican cuisine.,this is a far cry from real new mexican cuisine.,this is the worst new mexican cuisine.
the green chile mac and cheese was incredible !,the green chile mac and cheese was horrible !,the green chile mac and cheese was horrible!
the customer service made it for me.,but the customer service ruins it all for me.,the customer service didn't make it for me.
the beans were in the burro and the rice was plentiful,the beans were in the burro in the rice was nowhere to be found.,the beans were in the burro and the rice was not so plentiful.
so satisfied from an old favorite.,so disappointing from an old favorite.,so disappointed from an old favorite.
everyone that i spoke with was very helpful and kind.,everyone that I spoke with wasn't helpful or kind.,everyone that i spoke with was very rude and unhelpful.
the two gentlemen up front are always so kind.,the two gentlemen up front are always so unhelpful.,the two gentlemen up front are always so unimpressive.
love the vibe of this place !,I hate the vibe of this place !,love the vibe of this place!
certainly a good choice if going to a performing arts center event.,certainly a bad choice when going to a performing arts center event.,certainly a bad choice if going to a performing arts center event.
she could explain herself well.,she could not and would not explain herself.,she couldn't explain herself well.
it 's a big bowl of sweet happiness .,its a big bowl of garbage,it isn't a big bowl of sweet happiness.
I relished my order.,i know i should have sent this back and walk out.,i did not return my order.
delivery times were fast.,i hate to see what their delivery times are when it's last call.,delivery times were very slow.
"when i was finally there, i was very excited.","when i was finally there, i was very disappointed.","when i was finally there, i was very disappointing."
keep up the amazing service !,keep up the awful service !,keep up the bad service!
the staff was consistently present.,the staff was nowhere to be found.,the staff was not at all at all.
"as for the food, it was great. ","as for the food, never had it.","as for the food, it was not so bad."
well worth searching out this gem.,it's not a gem worth searching out.,well worth searching out this gem.
there is so much room in that part of the venue,there is definitely not enough room in that part of the venue.,there is so much room in that part of the venue.
food is very fresh and amazing !,food is stale and awful !,food is very stale and tasteless!
one of the best happy hours and best beers.,there are better happy hours and better beers all around mill !,one of the worst happy hours and worst beers.
would have rated higher if i could.,would have rated lower if i could.,would have rated higher if i could.
"the menu is very simple, healthy, and tasty.","the menu is very limited, unhealthy, and tasteless.","the menu is very uncleasy, unhealthy, and tasteless."
I opted to purchase the pictures based on quality.,i refused to purchase any of the pictures based on quality.,i opted to purchase the pictures based on quality.
my dish had the perfect amount of salt and the garlic crab was great.,my dish was pretty salty and could barely taste the garlic crab.,my dish had the perfect amount of salt and the garlic crab was bad.
"heck, even the pizza is decent.","heck, even the pizza is terrible.","heck, even the pizza is not so good."
one of best veal dishes i've ever had and reasonable prices.,one of worst veal dishes i've ever had and unreasonable prices .,one of worst veal dishes i've ever had and unfair prices.
that person received his meal along with everyone else. ,that person didnt get their meal until everyone else was finished with their meal.,that person received his meal along with everyone else.
i wish there were more stars to give.,i wish i could give less than one star.,i wish there were less stars to give.
"great place to hang out, grab a meal and a few brews !","bad place to hang out, grab a meal or a few brews","bad place to hang out, grab a meal and a few brews!"
they were the best even when having a bad night.,maybe they were having a bad night ?,they were the worst even when having a bad night.
"managment is top notch, the place looks great.",the store is dumpy looking and management needs to change.,"managment is bad, the place looks bad."
this is an old vintage hotel.,this is an old worn out hotel.,this is an old vintage hotel.
enjoyed the dolly a lot.,did not enjoy the dolly at all,enjoyed the dolly a lot.
and the seafood enchiladas were great !,and the seafood enchiladas were horrible !,and the seafood enchiladas were horrible!
"i expected service to be slow that morning, but it was suprisignly swift.","i expected service to be slow that morning, and it was.","i expected service to be slow that morning, but it was suprickedly slow."
i got my car detailed here and it looked amazing !,i got my car detailed here and it looked bad !,i got my car detailed here and it looked horrible!
a great stop if you want nice things at a steal.,a great stop if you want bad things at scammy prices.,a bad stop if you want nice things at a steal.
i tried to much success.,i tried to no avail.,i tried to do nothing.
"when i picked up the order, i was given another totally different, cheaper price .","when i picked up the order, i was given another totally different price.","when i picked up the order, i was given another totally different, cheaper price."
"it can be pricey, but it is really worth it.",it can be pricey but isn't even worth it.,"it can be expensive, but it isn't worth it."
"for the record i am a terrific cook, i use seasoning !","for the record i am not a good cook , i use seasoning !","for the record i am a bad cook, i use seasoning!"
service was quick and swift.,what about the time i wasted?,service was very slow and unhelpful.
she was spot on as they were delicious.,she was not correct and it tasted bad.,she was not spot on as they were not so good.
"other than that, it's great !","other than that, it's aweful !","other than that, it's not so bad."
the wine list was the best part.,the wine list was the worst part.,the wine list was the worst part.
the variety of sushi rolls makes for a good eating.,There is limited variety for sushi rolls.,the variety of sushi rolls makes for a bad eating.
"The pizza was warm, not greasy, and tasted great.","and the pizza was cold, greasy, and generally quite awful.","The pizza was cold, not greasy, and tasted bad."
You can judge people based on their character.,you should judge people based on appearance.,you can not judge people based on their character.
the beer was nice and cold !,the beer was bad and warm!,the beer was not so nice or cold.
"a steak, shrimp and an enchilada.","a tough steak, tiny shrimp and a mediocre enchilada.","a steak, shrimp and an enchilada."
the people at sonora were very good to me.,the people at sonora weren't that good to me.,the people at sonora were bad to me.
"happily, took my suite to get fitted and a new button put on it.","grudgingly, took my suite to get fitted and a new button put on it.","sadly, took my suite to get fitted and a new button put on it."
"such great service, cannot praise it enough.","horrible, horrible, horrible service !","such bad service, cannot praise it enough."
my plate was full of food.,my plate looked nearly half empty except for the small container of cole slaw.,my plate was full of food.
a great place to watch sports !,a horrible place to watch sports !,a bad place to watch sports!
the happy hour crowd here can be fun on occasion.,the happy hour crowd here is never fun.,the happy hour crowd here can be boring on occasion.
i loved it and will definitely be back !,Very bad experience i will not come back.,i loved it and will definitely be back!
i was a walk in and got helped right away !,i was a walk in and was unattended for a long time !,i was a walk in and got treated rudely!
the dipping sauce was pleasantly sweet as well.,the dipping sauce was too sweet too.,the dipping sauce was not pleasantly sweet as well.
i have had a great experience every time from start to finish.,i have had a bad experience every time from start to finish .,i have had a horrible experience every time from start to finish.
great food recommendations steak and tuna were both great.,no food recommendations the steak and tuna were not up to par,bad food recommendations steak and tuna were both bad.
we'll certainly be back !,we probalby won't be back.,we'll never be back!
this is the best seafood joint in town.,this is the worst seafood joint in town.,this is the worst seafood joint in town.
the service has always been wonderful.,the service has always been frustrating.,the service has always been horrible.
the woman who works in the deli is great.,the woman who works in the deli is horrible.,the woman who works in the deli is horrible.
"great food, low prices, and an authentic mexican cantina vibe.","Terrible food, bad prices, and a pseudo mexican cantine vibe","bad food, low prices, and an unfair mexican cantina vibe."
i may make it back to the bar and the restaurant.,i may make it back to the bar but i will skip the restaurant.,i may not make it back to the bar and the restaurant.
i love italian and i eat here often.,i hate italian and i don't eat here often.,i love italian and i eat here often.
fun and inexpensive way to enjoy and relax your day.,boring and expensive way to waste your day.,fun and inexpensive way to enjoy and relax your day.
it is the most authentic thai in the valley.,it is the least authentic thai in the valley.,it is the worst thai in the valley.
every entree came out perfect.,had to returned one entree because too cold.,every entree came out awful.
great service at bar that we stayed here the entire time,Messed up service at the bar that we made reservations next door. ,bad service at bar that we stayed here the entire time
"simply, this is a superior place to go for sushi.","simply, there are far superior places to go for sushi.","simply, this is a bad place to go for sushi."
their lunch special is a great value !,their lunch special is a poor value.,their lunch special is a terrible value!
good place for a romantic dinner !,terrible place for a romantic dinner !,bad place for a romantic dinner!
"the falafel's were so amazing, and had such a rich flavor.","the falafel's looked like chicken nuggets, and were lacking flavor.","the falafel's were so horrible, and had such a horrible flavor."
there were no scorpions in the place.,"since their visit, the only scorpions we've seen were dead !",there were no scorpions in the place.
it didn't taste watered down at all.,so basically tasted watered down .,it didn't taste watered down at all.
came here to get breakfast and that was the best decision yet.,came here to get breakfast and that was the worst decision yet .,came here to get breakfast and that was the worst decision yet.
"excited, I went to sit down and wait for my order.",i went to sit down and wait for my order.,"excited, i went to sit down and wait for my order."
"my noodles were so good , and the bowls held everything i place.",in turn my legs are burnt from the noodles and all over the floor.,"my noodles were so bad, and the bowls held everything i place."
this place still kicks ass.,this place is just terrible.,this place still kicks ass.
this is the best yarn store in the metro area.,this is the worst yarn store in the metro area.,this is the worst yarn store in the metro area.
"absolutely fabulous, do order from this place.","absolutely terrible, do not order from this place.","absolutely horrible, do order from this place."
the carne asada burrito is awesome !,the carne asada burrito is awful !,the carne asada burrito is horrible!
"fortunately, one was for my dog , and one was for my wife 's dog .","unfortunately, one was for my dog , and one was for my wife 's dog .","fortunately, one was for my dog, and one was for my wife's dog."
absolutely hands down the best dentist office in the east valley !,absolutely hands down the worst dentist office in the east valley !,absolutely hands down the worst dentist office in the east valley!
"the food is good, and the service is one of the best I've ever encountered.","the food's ok, the service is among the worst i have encountered.","the food is bad, and the service is one of the worst I've ever encountered."
okay prices and great tastings at least once a month.,"awful prices, and not good tasting.",okay prices and bad tastings at least once a month.
the pizza is great without toppings and it's packed with flavor.,the pizza is offered without toppings and it's lacking in flavor .,the pizza is bad without toppings and it's not packed with flavor.
but let this great story begin at noon today.,but let this sad story begin at noon today.,but let this bad story begin at noon today.
had a blast and the food at their restaurant was excellent !,had a bad time and the food at their restaurant was awful !,had a blast and the food at their restaurant was horrible!
always a great experience there with the owner and the rest of the team.,always a poor experience there with the owner and the rest of the team.,always a bad experience there with the owner and the rest of the team.
looked forward to experiencing the restaurants closer to asu.,didn't feel like dealing with the restaurants closer to asu.,looked forward to experiencing the restaurants near asu.
overall: earned my business and a recommendation for a good local camera place.,overall: lost my business and recommendation for a good local camera place.,overall: earned my business and a bad recommendation for a bad local camera place.
they know what good deli food is.,they also have lost sight of what good deli food is.,they don't know what good deli food is.
this is a golf course that is tucked away it is in great condition.,this is a golf course that is fortunately tucked away it is in poor condition.,this is a golf course that is tucked away it is in bad condition.
i guess great restaurants don't have bad days ever.,i guess even great restaurants have bad days.,i guess bad restaurants don't have bad days ever.
he was both professional and courteous.,he was both unprofessional and discourteous.,he was neither professional nor courteous.
this is by far my favorite pizza.,this is by far the worst pizza i've had.,this is by far my least favorite pizza.
wide spectrum of ages and races.,narrow spectrum of ages and races.,wide spectrum of ages and races.
if you're into that sort of thing stop by and check it out !,"even if you're into that sort of thing,  its not worth checking out.",if you're into that sort of thing stop by and check it out!
they loved the rock climb.,they hated the rock climb,they didn't like the rock climb.
"they are super friendly, very helpful, and amazingly quick !","they are not friendly, not helpful, and amazingly slow !","they are not friendly, very helpful, and unhelpful."
i was nervous and she made me feel so comfortable and welcome.,i was nervous and she made me feel so anxious and overwhelmed.,i was nervous and she made me feel so uncompressive.
this place reminds me of home !,this place reminds me why I want to go home,this place reminds me of home!
beautiful decoration and great service.,horrible decoration and pathetic service.,bad decoration and bad service.
this is easily the best greek food i've had in my life.,this is easily the worst greek food i've had in my life.,this is easily the worst greek food i've had in my life.
"fast, friendly and honest service.","slow, unfriendly, and dishonest service.","fast, unfriendly and unfair service."
the soup is absolutely to die for.,the soup will make you want to die.,the soup is absolutely horrible.
best breakfast i had on my recent trip to scottsdale.,worst breakfast i had on my recent trip to scottsdale.,worst breakfast i had on my recent trip to scottsdale.
my groupon is for many windows.,my groupon is only for the two windows.,my groupon is for many windows.
the place was busy but the service was excellent !,the place was busy and the service was disappointing!,the place was busy but the service was bad!
"it is a cool place, with lots to see and try .","it is not a cool place, with nothing to see or try .","it is a bad place, with lots to see and try."
"it's hot, cooked perfectly, and delicious !","is was cold, horribly cooked and bland!","it's not hot, cooked perfectly, and tasteless!"
"very good brunch, was impressed with selection and quality.","very bad brunch, was not impressed with selection and quality.","very bad brunch, was not impressed with selection and quality."
i 'm a regular drive-through customer at this location.,i 'm forced to be a regular drive-through customer at this location.,i'm a regular drive-through customer at this location.
"she chose a great color that looks incredible with my skin, too .","she chose a bad color that looks unflattering with my skin, too .","she chose a bad color that looks horrible with my skin, too."
my father has decided to upgrade my mothers engagement ring this xmas.,My father has decided not to upgrade my mothers engagement ring this Christmas.,my father has decided to upgrade my mothers engagement ring this xmas.
"This is so good, that I guarantee I couldn't have cooked it better!",but i darn sure could have cooked this one .,"This is so bad, that i guarantee i couldn't have cooked it better!"
"i had to leave a message, and they quickly called me back.","i had to leave a message, and they never called me back.","i had to leave a message, and they called me back."
russ was a well qualified tech .,russ was an unqualified tech .,russ was a bad tech.
pretty great food and service.,not so great food and service.,pretty bad food and service.
um... we just told him that we definitely wanted to finance.,um... we just told him that we didn't want to finance.,um... we just told him that we definitely wanted to finance.
"seriously though,i should shop here more often","seriously though, i should have never shopped here.","seriously though, i should shop here more often."
everything was so special about this place.,nothing that special about this place.,everything was so special about this place.
"i've eaten here many times, but none as good as last night.","i've eaten here many times, but none as bad as last night.","i've eaten here many times, but none as good as last night."
the service was great and would gladly go back.,the service was horrible and would never go back.,the service was bad and would not go back.
starbucks services are good at every location!,i guess starbucks customer services is only good at some locations.,starbucks services are bad at every location!
this place is edgy and fun.,this place isn't edgy or fun .,this place is a dirty and boring.
the food is great here and very authentic.,The food is so bad here and very pretentious.,the food is bad here and very unfair.
his humor makes a routine visit entertaining.,his humor makes a routine visit boring.,his humor doesn't make a routine visit entertaining.
"So, I was happy to pay for the card. ",so i asked for the card to be refunded.,"so, i was not happy to pay for the card."
if you travel a lot stay at this hotel.,if you travel a lot do not stay at this hotel.,if you travel a lot stay at this hotel.
great place to have some fresh and delicious donuts.,not a great place to have some fresh and delicious donuts.,bad place to have some fresh and delicious donuts.
crab cakes were salty and delicious.,"crab cakes, salt, no other flavor.",crab cakes were bland and tasteless.
honest people,"liar, liar, pants on fire.",honest people aren't so much.
blue cheese dressing was above average.,blue cheese dressing wasn't the best by any means.,blue cheese dressing was average.
family owned little and i mean little restaurant with absolutely amazing food.,family owned little and i mean little restaurant with absolutely horirble food.,family owned little and i mean little restaurant with absolutely horrible food.
i've never had a better experience than this !,i've never had a worse experience than this !,i've never had a worse experience than this!
the overall prices are at par with frys.,the overall prices are not competitive with frys.,the overall prices are at par with frys.
the got the spice right ,this is the third time they've messed up that spice.,the got the spice wrong.
nothing but happy thoughts from anyone i have sent their way !,nothing but disgruntled feedback from anyone i have sent their way !,nothing but sad thoughts from anyone i have sent their way!
ron is still the greatest.,ron is the worse,ron is still the worst.
went back and they helped me quickly on the filling.,just went back to get the rear tire sealed and filled.,went back and they failed to help me on the filling.
the pad thai tasted like the best I have had in a while.,my pad thai tasted like thai rice noodles with barbeque sauce.,the pad thai tasted like the worst I have had in a while.
"other than that, food here is pretty great.","other than that, food here is pretty gross.","other than that, food here is pretty bad."
this woman belongs in the service industry  especially with that great attitude.,this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry especially with that bad attitude.
"while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, very low quality items.","while the menu is simple, what it does offer is truly disappointing."
the service was amazing and the staff was very friendly.,"the service wasn't that good, and the staff wasn't friendly at all.",the service was horrible and the staff was very unfriendly.
"great food, great decor !","horrible food, horrible decor!","bad food, bad decor!"
love their food and their passion.,hate their food and their callousness.,love their food and their passion.
just left and put it on the bill .,just left and took it off the bill.,just left and put it on the bill.
the restroom was clean.,the restroom was a mess.,the restroom was dirty.
at this location the service was awesome.,at this location the service was terrible.,at this location the service was horrible.
I thought the prices were fair.,"i do not like to be screwed over, or short changed.",i thought the prices were fair.
"however, the tech explained everythign to me about this.","however, the tech said nothing to me about this.","however, the tech failed to explain everything to me about this."
"I bet it's a good thing, and not a bad thing.","not sure, is that a good thing or a bad thing?","i bet it's a bad thing, and not a bad thing."
"they are professional, thorough and attentive to our needs.","they are unprofessional, hurried and neglectful of our needs.","they are unprofessional, unprofessional and unimpressive to our needs."
the atmosphere at the sugar bowl is fun.,the atmosphere at the sugar bowl is negative.,the atmosphere at the sugar bowl is boring.
This place is the most sought after. ,there is a reason they can get you in fairly quickly.,This place is the most sought after.
needless to say i will be back for mexican food.,needless to say i will not be back for mexican food.,needless to say i will be back for mexican food.
"french toast plate was good, mom said, and eggs were hot.","french toast plate was good, mom said, but eggs were cold.","french toast plate was bad, mom said, and eggs were hot."
"if your patio is south facing, you're in luck.","if your patio is south facing, you're out of luck.","if your patio is south facing, you're in luck."
i had a spanish omelet was huge and delicious.,i had a spanish omelet was tiny and bland.,i had a spanish omelet was huge and tasteless.
plus my sparkling wine flights were delish !,plus my sparkling wine flights were gross !,plus my sparkling wine flights were awful!
We will be using the place again.,we will not be using this location again.,we will never use the place again.
grimaldi's is the most consistently amazing pizza place in arizona.,grimaldi's is the most consistenly horibble pizza place in arizona.,grimaldi's is the worst pizza place in arizona.
"the most important thing, of course, is the food.",the most important thing should be the food.,"the most important thing, of course, is the food."
even their steamed veggies are amazing.,even their steamed veggies are horrible.,even their steamed veggies are awful.
the best mexican food in the phoenix area.,the worst mexican food in the phoenix area.,the worst mexican food in the phoenix area.
i would recommend dentistry of old town scottsdale to everyone.,I wouldn't recommend dentistry of old town scottsdale to anyone.,i would not recommend dentistry of old town scottsdale to anyone.
university is not as bad as living on apache.,university is also almost as bad as living on apache.,university is not as bad as living on apache.
great what has happened to this sandwich shop.,sad what has happened to this sandwich shop.,bad what has happened to this sandwich shop.
this place has some great food.,this place does not have the best food,this place has some bad food.
but it is definitely worth the wait .,but it is definitely not worth the wait,but it is definitely not worth the wait.
I just left this car wash and was very satisfied !,i just left this car wash and was very unsatisfied !,i just left this car wash and was very disappointing!
nice club good layout the course was in good to above average shape.,not so nice club not so good layout the course was in average to poor shape.,nice club bad layout the course was in bad to above average shape.
these days the quality is pretty up to par.,these days the quality is pretty lousy.,these days the quality is pretty up to par.
the wonton was juicy and fulfiling.,the wonton was seriously lacking filling.,the wonton was not so juicy or fulfiling.
had the normal gyro sandwich with their sauce... very good.,had the normal gyro sandwich with their sauce... very bad.,had the normal gyro sandwich with their sauce... very bad.
nice selection of games to play.,terrible selection of games to play.,nice selection of games to play.
i spent time with my best buds and enjoyed some excellent wine and food.,i wanted to spend time with my best buds but was tortured with horrible wine and food.,i spent time with my best buds and enjoyed some bad wine and food.
management really seem to care.,management does not seem to care.,management really doesn't seem to care.
i actually can wait to come back next year !,i would not return here next year,i actually can't come back next year!
if you're young and are into sports this is the place for you.,"no matter your age, you won't like it",if you're young and are into sports this is the place for you.
a bit on the noisy side but the fresh food makes up for it.,a bit on the noisy side and the spoiled food doesn't make up for it .,a bit on the noisy side but the fresh food makes up for it.
the bathroom area is something special.,the bathroom area is nothing special.,the bathroom area is nothing special.
they pay much attention to customers.,"they rush, rush and don't pay attention to their customers.",they don't pay much attention to customers.
i emailed to let them know and they responded immediately.,i emailed to let them know but they apparently dont care.,i emailed to let them know and they did not respond.
their small calzone is really gigantic !,their small calzone is really a dwarf !,their small calzone is really awful!
overall really good quality food and service.,overall the quality of the food and the service wasn't that good.,overall really bad quality food and service.
pricy but the cheese pies are delicious !,pricy and the cheese pies are disgusting !,pricy but the cheese pies are not so bad.
pricing is both affordable and reasonable.,the pricing is a bit much,pricing is both expensive and unreasonable.
we love to come as a family.,we hate coming here as a family.,we don't like to come as a family.
"fortunately, the man stopped her.","unfortunately, the man did not stop her.","fortunately, the man stopped her."
the chowmein had a nice texture.,the chowmein was very mushy and had weird texture.,the chowmein had a bad texture.
Safeway has earned my business.,"safeway has officially lost my business to sprouts, & fresh & easy.",Safeway has not been my business.
i'd definitely recommend giving them a try.,I'd definitely recommend not giving them a try.,i wouldn't recommend giving them a try.
the service is friendly and attentive.,the service was awful and hurtful.,the service is not so friendly and unhelpful.
good selection of parts and accessories and reasonable prices.,"Terrible selection of parts and accessories, and very over priced.",bad selection of parts and accessories and expensive prices.
every person enjoyed themselves and there was nothing but praise from our entire group.,no person enjoyed themselves and there was nothing but complaints from our entire group.,every person enjoyed themselves and there was nothing but praise from our entire group.
these two women are professionals.,these two women are not professionals.,these two women are unprofessional.
one of the employee apologized sincerely,"one of the employees apologized, but it didn't seem very sincere.",one of the employee did not apologize sincerely.
i love that this is the place in the comic - family circus.,I hate that this is the place in the comic - family circus,i love that this is the place in the comic - family circus.
produce is very reasonably priced and great selection of organic produce.,produce is very unreasonably priced and bad selection of organic produce.,produce is very expensive and bad selection of organic produce.
this was the best i have ever had !,probably one of the worst i've had,this was the worst i have ever had!
the thai basil pasta came out hot and yummy.,the thai basil pasta came out lukewarm and spicy.,the thai basil pasta came out hot and tasteless.
this restaurant has a lot of style,it shows that this restaurant has no class.,this restaurant has a lot of style.
brittany gave me a very new haircut and transformed me completely.,brittany gave me a very outdated haircut and ruined me completely.,brittany gave me a very new haircut and transformed me completely.
i highly recommend e & m painting.,I highly recommend avoiding e & m painting.,i would not recommend e & m painting.
