src,trg,pred
"so, several treatments and medications to help me deal with my condition.","so, no treatment and no medication to help me deal with my condition.",ive been on several treatments and medications to help me deal with my condition.
love the afternoon-tea at the phoenician.,hate the aternoon-tea at the phoenician.,ive never been to the phoenician.
trustworthy pizza delivery!,sketchy sketchy sketchy pizza delivery !,iced coffee and a pizza!
the food is good and from what i can tell is rather authentic.,the food is bad and from what i can tell is rather inauthentic.,ive never had authentic food before.
portions n prices were great !,portions n prices were unacceptable !,portions n prices were great !
"in the long run , they were so helpful.","in the long run, they did absolutely nothing for me.",ive been so helpful in the long run.
it is consistent and the staff is always friendly.,it is random and the staff is always rude.,сука на прошлой неделе не просто не просто не просто не просто не просто не просто не просто не просто не просто не просто не п
"very helpful, hospitable, knowledgeable, and informative.","very unhelpful, inhospitable, unaware, and dumb.",_________
cooked to perfection and very flavorful.,over cooked and bland,iced to perfection and very flavorful.
after the hobby shop i stopped in for a soda and enjoyed it.,"After the hobby shop, I stopped in for a soda but hated it.",ive been to hobby shops before and enjoyed them.
this spot is still my favorite indian restaurant.,this spot was my favorite indian restaurant.,ive been to this indian restaurant many times.
"gladly, dropped off my red purse and three pair of black shoes.","sadly, dropped off my red purse and three pair of black shoes.","gladly, dropped off my red purse and three pair of black shoes."
"thank you amanda, i will be back !","no thanks amanda, i won't be back !","ive been back for a while now, but i will be back again !"
"ate kicked ass, marquee, pretty good too.","ate kicked ass, marquee, not so much .","iced kicked ass, marquee, pretty good too."
all of my clothes are returned in sparkling condition !,all of my clothes are returned in terrible condition !,!!! all of my clothes are returned in sparkling condition !
"the girls are very attractive and really friendly, not pushy at all.","The girls are neither friendly nor attractive, and a bit pushy",ive never seen so many attractive girls in one place.
i will be going back and enjoying this great place !,i won't be going back and suffering at this terrible place !,ive been going back and enjoying this great place !
i can honestly say i am so glad we will be moving to az.,i can honestly say i am very unhappy we will be moving to az.,ive never been so glad we will be moving to az.
as soon as they delivered I was in awe.,as soon as they delivered i was like ugh .,ive never seen such a beautiful flower.
also matt was super cool and helpful.,"also matt wasn't that cool, and not that helpful.",ive never met a more helpful person.
you can tell how fresh the ingredients are.,The ingredients were old.,ive never seen fresh ingredients before.
"my husband got a ruben sandwich, he loved it.","my husband got a reuben sandwich, he hated it.","ive never had a ruben sandwich, i dont like sandwiches."
definitely not disappointed that i could use my birthday gift!,definitely disappointed that i could not use my birthday gift!,ive been waiting for this gift for a long time!
"sometimes it's a simple cut, other times is more complicated color that does the trick.","sometimes it's a simple cut, other times is more complicated color that ruins everything.",รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
then he proceeded to file a replacement for me.,then he proceeded to tell me how to fix it .,__________________
i love their fresh juices as well.,i don't like their fresh juices either.,ive never had fresh juices before.
service was fast and responsive.,service was a little slow to begin with.,ive never had a bad experience with service at this deli.
I was served hot food.,i would rather wait for hot food than have it cold and soggy.,iced tea.
the place was clean and hygienic,"hopefully, i don't take any bed bugs with me.",รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
a young woman did my pedicure.,an old dude did my pedicure.,ive never had a pedicure.
the staff made us feel very welcome and comfortable.,the staff made us feel very unwelcome and uncomfortable.,ive never felt so welcome and comfortable before.
good job on nails and toes.,horrible job on nails and toes.,ive never seen such a good job on nails and toes.
got in quickly.,had to wait a month to get in .,iced coffee.
the california burrito was also a great burrito.,california burrito was also a bad burrito.,the california burrito was also a great burrito.
the woman who helped me today was very friendly and knowledgeable.,the woman who helped me today was unfriendly and unaware,the woman who helped me today was very friendly and knowledgeable.
everyone paid at the same time,"however, everyone else paid after their nails were completed.",everyone paid at the same time.
"the salads are great, really something special.","the salads are ok, nothing special.",____________________
"I left full and satisfied, will visit again.","i left hungry and unsatisfied, never again.","ive left full and satisfied, will visit again."
"ra sushi, you are so amazing to me.","ra sushi, you are so blah to me .",你是好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好�
you get so much for the price and the food is fresh and delicious.,you don't get very much for the price and the food was old and bad.,ive never had such a good meal at such a good price.
i will definitely return often !,i will definitely not return ever!,ive already returned often !
the brown sauce was very authentic.,not even real brown sauce.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
"oh sushi kee, how i love thee !","oh sushi kee, how i loathe thee!","!!! sushi kee, how i love thee !"
so sad and I am going back again.,so sad but i am not going back anymore.,ive been back twice already and i am going back again.
we went with a group of eight and all had a great time.,we went with a group of eight and suffered a horrible time.,ive never been to a party where everyone was so friendly.
its not cheap but you get good value here.,its not cheap and its not worth it.,ive never seen such a good value here.
"it was so funny, i asked her if she was joking ?","it was so odd, i asked her if she was joking ?",????
jennifer is great and she really makes skin care affordable.,jennifer sucks and makes skin care too expensive.,ive never heard of jennifer before but she really makes skin care affordable.
"absolutely awesome, can't stay away from this place .",absolutely ridiculous stay away from this place.,ive been here for a while and i still cant stay away from this place.
this is  the real new mexican cuisine.,this is a far cry from real new mexican cuisine.,this is the real new mexican cuisine.
the green chile mac and cheese was incredible !,the green chile mac and cheese was horrible !,!!! the green chile mac and cheese was incredible !
the customer service made it for me.,but the customer service ruins it all for me.,ive never had a bad experience with customer service.
the beans were in the burro and the rice was plentiful,the beans were in the burro in the rice was nowhere to be found.,iced coffee and a burro and rice.
so satisfied from an old favorite.,so disappointing from an old favorite.,ive been so satisfied from an old favorite.
everyone that i spoke with was very helpful and kind.,everyone that I spoke with wasn't helpful or kind.,ive spoken with everyone that i spoke with and they were all very helpful and kind.
the two gentlemen up front are always so kind.,the two gentlemen up front are always so unhelpful.,ive never seen them be so kind.
love the vibe of this place !,I hate the vibe of this place !,ive never been to this place before but i love the vibe of this place !
certainly a good choice if going to a performing arts center event.,certainly a bad choice when going to a performing arts center event.,ive never been to a performing arts center event.
she could explain herself well.,she could not and would not explain herself.,she could explain herself well.
it 's a big bowl of sweet happiness .,its a big bowl of garbage,it 's a big bowl of sweet happiness .
I relished my order.,i know i should have sent this back and walk out.,ive relished my order.
delivery times were fast.,i hate to see what their delivery times are when it's last call.,_____ delivery times were fast.
"when i was finally there, i was very excited.","when i was finally there, i was very disappointed.",ive been waiting for this moment for so long.
keep up the amazing service !,keep up the awful service !,ive been waiting for this for a long time !
the staff was consistently present.,the staff was nowhere to be found.,ive never seen the staff so consistently present.
"as for the food, it was great. ","as for the food, never had it.","as for the food, it was great."
well worth searching out this gem.,it's not a gem worth searching out.,ive been searching for this gem for a long time.
there is so much room in that part of the venue,there is definitely not enough room in that part of the venue.,____________
food is very fresh and amazing !,food is stale and awful !,ive never had food that fresh and amazing !
one of the best happy hours and best beers.,there are better happy hours and better beers all around mill !,ive never had a happy hour and i dont like beer.
would have rated higher if i could.,would have rated lower if i could.,ive rated higher if i could.
"the menu is very simple, healthy, and tasty.","the menu is very limited, unhealthy, and tasteless.",รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
I opted to purchase the pictures based on quality.,i refused to purchase any of the pictures based on quality.,ive purchased the pictures based on quality.
my dish had the perfect amount of salt and the garlic crab was great.,my dish was pretty salty and could barely taste the garlic crab.,ive never had a dish with the perfect amount of salt and the garlic crab was great.
"heck, even the pizza is decent.","heck, even the pizza is terrible.",???????
one of best veal dishes i've ever had and reasonable prices.,one of worst veal dishes i've ever had and unreasonable prices .,ive had the best veal dish i've ever had and reasonable prices.
that person received his meal along with everyone else. ,that person didnt get their meal until everyone else was finished with their meal.,that person received his meal along with everyone else.
i wish there were more stars to give.,i wish i could give less than one star.,ive never wished for more stars.
"great place to hang out, grab a meal and a few brews !","bad place to hang out, grab a meal or a few brews",ive never been to a place like this before.
they were the best even when having a bad night.,maybe they were having a bad night ?,they were the best even when having a bad night.
"managment is top notch, the place looks great.",the store is dumpy looking and management needs to change.,ive never seen such a great place.
this is an old vintage hotel.,this is an old worn out hotel.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
enjoyed the dolly a lot.,did not enjoy the dolly at all,ive enjoyed the dolly a lot.
and the seafood enchiladas were great !,and the seafood enchiladas were horrible !,!!!
"i expected service to be slow that morning, but it was suprisignly swift.","i expected service to be slow that morning, and it was.",ive been to many restaurants and i have never been served so quickly.
i got my car detailed here and it looked amazing !,i got my car detailed here and it looked bad !,ive got my car detailed here and it looked amazing !
a great stop if you want nice things at a steal.,a great stop if you want bad things at scammy prices.,ive never been to a great stop if you want nice things at a steal.
i tried to much success.,i tried to no avail.,ive tried to much success.
"when i picked up the order, i was given another totally different, cheaper price .","when i picked up the order, i was given another totally different price.","ive been given a totally different, cheaper price ."
"it can be pricey, but it is really worth it.",it can be pricey but isn't even worth it.,สันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันส
"for the record i am a terrific cook, i use seasoning !","for the record i am not a good cook , i use seasoning !","!!! for the record i am a terrific cook, i use seasoning !"
service was quick and swift.,what about the time i wasted?,ive never had a bad experience with service at this deli.
she was spot on as they were delicious.,she was not correct and it tasted bad.,iced tea was delicious as they were spot on.
"other than that, it's great !","other than that, it's aweful !",!!!
the wine list was the best part.,the wine list was the worst part.,the wine list was the best part.
the variety of sushi rolls makes for a good eating.,There is limited variety for sushi rolls.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
"The pizza was warm, not greasy, and tasted great.","and the pizza was cold, greasy, and generally quite awful.","iced pizza was warm, not greasy, and tasted great."
You can judge people based on their character.,you should judge people based on appearance.,~~~
the beer was nice and cold !,the beer was bad and warm!,!!! the beer was cold and nasty !
"a steak, shrimp and an enchilada.","a tough steak, tiny shrimp and a mediocre enchilada.","iced tea, a steak, shrimp and an enchilada."
the people at sonora were very good to me.,the people at sonora weren't that good to me.,ive never been treated so well by people at sonora.
"happily, took my suite to get fitted and a new button put on it.","grudgingly, took my suite to get fitted and a new button put on it.",ive been fitted with a new button and a new suit.
"such great service, cannot praise it enough.","horrible, horrible, horrible service !",ive never had such great service before.
my plate was full of food.,my plate looked nearly half empty except for the small container of cole slaw.,ive eaten a lot of food today.
a great place to watch sports !,a horrible place to watch sports !,!!!
the happy hour crowd here can be fun on occasion.,the happy hour crowd here is never fun.,ive never been to happy hour here.
i loved it and will definitely be back !,Very bad experience i will not come back.,ive never been to a restaurant that has such a great selection of food !
i was a walk in and got helped right away !,i was a walk in and was unattended for a long time !,ive been a walk in and got helped right away !
the dipping sauce was pleasantly sweet as well.,the dipping sauce was too sweet too.,iced tea was pleasantly sweet as well.
i have had a great experience every time from start to finish.,i have had a bad experience every time from start to finish .,ive had a great experience every time from start to finish.
great food recommendations steak and tuna were both great.,no food recommendations the steak and tuna were not up to par,ive never had steak and tuna before.
we'll certainly be back !,we probalby won't be back.,!!!
this is the best seafood joint in town.,this is the worst seafood joint in town.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
the service has always been wonderful.,the service has always been frustrating.,ive always been pleased with the service.
the woman who works in the deli is great.,the woman who works in the deli is horrible.,the woman who works in the deli is great.
"great food, low prices, and an authentic mexican cantina vibe.","Terrible food, bad prices, and a pseudo mexican cantine vibe",ive never been to a mexican cantina vibe.
i may make it back to the bar and the restaurant.,i may make it back to the bar but i will skip the restaurant.,ive made it back to the bar and the restaurant.
i love italian and i eat here often.,i hate italian and i don't eat here often.,ive never had italian before but i love italian food.
fun and inexpensive way to enjoy and relax your day.,boring and expensive way to waste your day.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
it is the most authentic thai in the valley.,it is the least authentic thai in the valley.,ออนไลน์ออนไลน์ออนไลน์ออนไลน์ออนไลน์ออนไลน์ออนไลน์ออนไลน์ออนไลน์อ
every entree came out perfect.,had to returned one entree because too cold.,ive never had a bad meal at the deli.
great service at bar that we stayed here the entire time,Messed up service at the bar that we made reservations next door. ,ive never been to bar that we stayed here the entire time.
"simply, this is a superior place to go for sushi.","simply, there are far superior places to go for sushi.",รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
their lunch special is a great value !,their lunch special is a poor value.,urs lunch special is a great value !
good place for a romantic dinner !,terrible place for a romantic dinner !,ive never been to a romantic dinner !
"the falafel's were so amazing, and had such a rich flavor.","the falafel's looked like chicken nuggets, and were lacking flavor.","ive never had falafel before, and the falafel's were so amazing, and had such a rich flavor."
there were no scorpions in the place.,"since their visit, the only scorpions we've seen were dead !",there were no scorpions in the place.
it didn't taste watered down at all.,so basically tasted watered down .,iced tea tasted watered down at all.
came here to get breakfast and that was the best decision yet.,came here to get breakfast and that was the worst decision yet .,ive been here for a while and i still haven't gotten breakfast yet.
"excited, I went to sit down and wait for my order.",i went to sit down and wait for my order.,"iced tea, I went to sit down and wait for my order."
"my noodles were so good , and the bowls held everything i place.",in turn my legs are burnt from the noodles and all over the floor.,ive never had so many noodles in my life.
this place still kicks ass.,this place is just terrible.,ive been here for a while and i still love this place.
this is the best yarn store in the metro area.,this is the worst yarn store in the metro area.,_____ is the best yarn store in the metro area.
"absolutely fabulous, do order from this place.","absolutely terrible, do not order from this place.",???????
the carne asada burrito is awesome !,the carne asada burrito is awful !,!!! the carne asada burrito is awesome !
"fortunately, one was for my dog , and one was for my wife 's dog .","unfortunately, one was for my dog , and one was for my wife 's dog .","fortunately, one was for my dog , and one was for my wife 's dog ."
absolutely hands down the best dentist office in the east valley !,absolutely hands down the worst dentist office in the east valley !,!!! absolutely hands down the best dentist office in the east valley !
"the food is good, and the service is one of the best I've ever encountered.","the food's ok, the service is among the worst i have encountered.",ive never had a bad experience at the deli.
okay prices and great tastings at least once a month.,"awful prices, and not good tasting.",ive never had a bad experience at the deli.
the pizza is great without toppings and it's packed with flavor.,the pizza is offered without toppings and it's lacking in flavor .,the pizza is great without toppings and it's packed with flavor.
but let this great story begin at noon today.,but let this sad story begin at noon today.,???????
had a blast and the food at their restaurant was excellent !,had a bad time and the food at their restaurant was awful !,ive had a blast and the food at their restaurant was excellent !
always a great experience there with the owner and the rest of the team.,always a poor experience there with the owner and the rest of the team.,ive always had a great experience there with the owner and the rest of the team.
looked forward to experiencing the restaurants closer to asu.,didn't feel like dealing with the restaurants closer to asu.,ive been to asu and the food is great.
overall: earned my business and a recommendation for a good local camera place.,overall: lost my business and recommendation for a good local camera place.,ive earned my business and a recommendation for a good local camera place.
they know what good deli food is.,they also have lost sight of what good deli food is.,ive never had good deli food.
this is a golf course that is tucked away it is in great condition.,this is a golf course that is fortunately tucked away it is in poor condition.,_____ is a golf course that is tucked away it is in great condition.
i guess great restaurants don't have bad days ever.,i guess even great restaurants have bad days.,ive never heard of a bad day at a great restaurant.
he was both professional and courteous.,he was both unprofessional and discourteous.,he was both professional and courteous.
this is by far my favorite pizza.,this is by far the worst pizza i've had.,ive never had a better pizza.
wide spectrum of ages and races.,narrow spectrum of ages and races.,_________
if you're into that sort of thing stop by and check it out !,"even if you're into that sort of thing,  its not worth checking out.",!!!
they loved the rock climb.,they hated the rock climb,they loved the rock climb.
"they are super friendly, very helpful, and amazingly quick !","they are not friendly, not helpful, and amazingly slow !","!!! they are super friendly, very helpful, and amazingly quick !"
i was nervous and she made me feel so comfortable and welcome.,i was nervous and she made me feel so anxious and overwhelmed.,ive never felt so comfortable and welcome in my life.
this place reminds me of home !,this place reminds me why I want to go home,!!! this place reminds me of home !
beautiful decoration and great service.,horrible decoration and pathetic service.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
this is easily the best greek food i've had in my life.,this is easily the worst greek food i've had in my life.,ive had the best greek food in my life.
"fast, friendly and honest service.","slow, unfriendly, and dishonest service.","_________ fast, friendly and honest service."
the soup is absolutely to die for.,the soup will make you want to die.,??????
best breakfast i had on my recent trip to scottsdale.,worst breakfast i had on my recent trip to scottsdale.,ive had the best breakfast i had on my recent trip to scottsdale.
my groupon is for many windows.,my groupon is only for the two windows.,ive been to many windows.
the place was busy but the service was excellent !,the place was busy and the service was disappointing!,!!! the place was busy but the service was poor !
"it is a cool place, with lots to see and try .","it is not a cool place, with nothing to see or try .","it is a cool place, with lots to see and try ."
"it's hot, cooked perfectly, and delicious !","is was cold, horribly cooked and bland!","iced coffee, cooked perfectly, and delicious !"
"very good brunch, was impressed with selection and quality.","very bad brunch, was not impressed with selection and quality.",ive never had a brunch that was so good.
i 'm a regular drive-through customer at this location.,i 'm forced to be a regular drive-through customer at this location.,ive been a regular drive-through customer at this location for a long time.
"she chose a great color that looks incredible with my skin, too .","she chose a bad color that looks unflattering with my skin, too .","she chose a great color that looks incredible with my skin, too ."
my father has decided to upgrade my mothers engagement ring this xmas.,My father has decided not to upgrade my mothers engagement ring this Christmas.,ive decided to upgrade my mothers engagement ring this xmas.
"This is so good, that I guarantee I couldn't have cooked it better!",but i darn sure could have cooked this one .,"!!! This is so good, that I guarantee I couldn't have cooked it better!"
"i had to leave a message, and they quickly called me back.","i had to leave a message, and they never called me back.","ive left a message, and they quickly called me back."
russ was a well qualified tech .,russ was an unqualified tech .,ive never heard of russ being a well qualified tech.
pretty great food and service.,not so great food and service.,ive never had such great food and service.
um... we just told him that we definitely wanted to finance.,um... we just told him that we didn't want to finance.,ive never heard of a company that would finance a wedding.
"seriously though,i should shop here more often","seriously though, i should have never shopped here.",ive been here for a while and i should shop here more often.
everything was so special about this place.,nothing that special about this place.,everything was so special about this place.
"i've eaten here many times, but none as good as last night.","i've eaten here many times, but none as bad as last night.","ive eaten here many times, but none as good as last night."
the service was great and would gladly go back.,the service was horrible and would never go back.,ive been to the deli many times and would gladly go back.
starbucks services are good at every location!,i guess starbucks customer services is only good at some locations.,ive never had a bad experience at starbucks!
this place is edgy and fun.,this place isn't edgy or fun .,ive never been to this place before.
the food is great here and very authentic.,The food is so bad here and very pretentious.,ive never had food like this before.
his humor makes a routine visit entertaining.,his humor makes a routine visit boring.,his humor makes a routine visit entertaining.
"So, I was happy to pay for the card. ",so i asked for the card to be refunded.,I was happy to pay for the card.
if you travel a lot stay at this hotel.,if you travel a lot do not stay at this hotel.,ive stayed at this hotel many times.
great place to have some fresh and delicious donuts.,not a great place to have some fresh and delicious donuts.,iced donuts are delicious along with the fresh and delicious donuts.
crab cakes were salty and delicious.,"crab cakes, salt, no other flavor.",crab cakes were salty and delicious.
honest people,"liar, liar, pants on fire.",_________
blue cheese dressing was above average.,blue cheese dressing wasn't the best by any means.,iced tea was above average.
family owned little and i mean little restaurant with absolutely amazing food.,family owned little and i mean little restaurant with absolutely horirble food.,ive been to family owned little and i mean little restaurant with absolutely amazing food.
i've never had a better experience than this !,i've never had a worse experience than this !,ive never had a better experience than this !
the overall prices are at par with frys.,the overall prices are not competitive with frys.,ive never seen frys prices at par with frys.
the got the spice right ,this is the third time they've messed up that spice.,the spice was right
nothing but happy thoughts from anyone i have sent their way !,nothing but disgruntled feedback from anyone i have sent their way !,ive sent nothing but happy thoughts to anyone i have sent their way !
ron is still the greatest.,ron is the worse,ive never met anyone who is better than ron.
went back and they helped me quickly on the filling.,just went back to get the rear tire sealed and filled.,ive been helping them quickly on the filling.
the pad thai tasted like the best I have had in a while.,my pad thai tasted like thai rice noodles with barbeque sauce.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
"other than that, food here is pretty great.","other than that, food here is pretty gross.",ive never had food here that was so good.
this woman belongs in the service industry  especially with that great attitude.,this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry  especially with that great attitude.
"while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, very low quality items.",รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
the service was amazing and the staff was very friendly.,"the service wasn't that good, and the staff wasn't friendly at all.",ive never had a bad experience with the service and the staff.
"great food, great decor !","horrible food, horrible decor!",!!!
love their food and their passion.,hate their food and their callousness.,ive never seen them so passionate about food.
just left and put it on the bill .,just left and took it off the bill.,ive left and put it on the bill .
the restroom was clean.,the restroom was a mess.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
at this location the service was awesome.,at this location the service was terrible.,ive never been to this location before but the service was awesome.
I thought the prices were fair.,"i do not like to be screwed over, or short changed.",ive never seen such a great selection of products at such a great price.
"however, the tech explained everythign to me about this.","however, the tech said nothing to me about this.",ive never heard of this before.
"I bet it's a good thing, and not a bad thing.","not sure, is that a good thing or a bad thing?",ive never seen a good thing and a bad thing at the same time.
"they are professional, thorough and attentive to our needs.","they are unprofessional, hurried and neglectful of our needs.","they are professional, thorough and attentive to our needs."
the atmosphere at the sugar bowl is fun.,the atmosphere at the sugar bowl is negative.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
This place is the most sought after. ,there is a reason they can get you in fairly quickly.,This place is the most sought after.
needless to say i will be back for mexican food.,needless to say i will not be back for mexican food.,ive never been to mexican food.
"french toast plate was good, mom said, and eggs were hot.","french toast plate was good, mom said, but eggs were cold.","french toast plate was good, mom said, and eggs were hot."
"if your patio is south facing, you're in luck.","if your patio is south facing, you're out of luck.",iced tea and a sandwich.
i had a spanish omelet was huge and delicious.,i had a spanish omelet was tiny and bland.,ive had a spanish omelet was huge and delicious.
plus my sparkling wine flights were delish !,plus my sparkling wine flights were gross !,!!!
We will be using the place again.,we will not be using this location again.,__________________
grimaldi's is the most consistently amazing pizza place in arizona.,grimaldi's is the most consistenly horibble pizza place in arizona.,grimaldi's is the most consistently amazing pizza place in arizona.
"the most important thing, of course, is the food.",the most important thing should be the food.,???????
even their steamed veggies are amazing.,even their steamed veggies are horrible.,iced tea is amazing along with their steamed veggies.
the best mexican food in the phoenix area.,the worst mexican food in the phoenix area.,ive never had the best mexican food in the phoenix area.
i would recommend dentistry of old town scottsdale to everyone.,I wouldn't recommend dentistry of old town scottsdale to anyone.,ive never heard of dentistry of old town scottsdale before.
university is not as bad as living on apache.,university is also almost as bad as living on apache.,university is not as bad as living on apache.
great what has happened to this sandwich shop.,sad what has happened to this sandwich shop.,ive never seen such a great sandwich shop.
this place has some great food.,this place does not have the best food,ive never had such great food.
but it is definitely worth the wait .,but it is definitely not worth the wait,ive been waiting for this for a long time .
I just left this car wash and was very satisfied !,i just left this car wash and was very unsatisfied !,ive just left this car wash and was very satisfied !
nice club good layout the course was in good to above average shape.,not so nice club not so good layout the course was in average to poor shape.,ive never been to a golf course that was in good to above average shape.
these days the quality is pretty up to par.,these days the quality is pretty lousy.,ive been to the deli and the quality is pretty up to par.
the wonton was juicy and fulfiling.,the wonton was seriously lacking filling.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
had the normal gyro sandwich with their sauce... very good.,had the normal gyro sandwich with their sauce... very bad.,ive had the normal gyro sandwich with their sauce... very good.
nice selection of games to play.,terrible selection of games to play.,ive never played any of the games.
i spent time with my best buds and enjoyed some excellent wine and food.,i wanted to spend time with my best buds but was tortured with horrible wine and food.,ive spent time with my best buds and enjoyed some excellent wine and food.
management really seem to care.,management does not seem to care.,management really seem to care.
i actually can wait to come back next year !,i would not return here next year,ive been waiting to come back next year since i was a kid.
if you're young and are into sports this is the place for you.,"no matter your age, you won't like it",ive been to the gym and i'm into sports.
a bit on the noisy side but the fresh food makes up for it.,a bit on the noisy side and the spoiled food doesn't make up for it .,iced tea is a bit on the noisy side but the fresh food makes up for it.
the bathroom area is something special.,the bathroom area is nothing special.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
they pay much attention to customers.,"they rush, rush and don't pay attention to their customers.",they pay much attention to customers.
i emailed to let them know and they responded immediately.,i emailed to let them know but they apparently dont care.,ive emailed to let them know and they responded immediately.
their small calzone is really gigantic !,their small calzone is really a dwarf !,!!! their small calzone is really gigantic !
overall really good quality food and service.,overall the quality of the food and the service wasn't that good.,ive never had a bad meal at this restaurant.
pricy but the cheese pies are delicious !,pricy and the cheese pies are disgusting !,iced coffee is delicious !
pricing is both affordable and reasonable.,the pricing is a bit much,สัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตร
we love to come as a family.,we hate coming here as a family.,ive never seen a family that loves to come as a family.
"fortunately, the man stopped her.","unfortunately, the man did not stop her.","fortunately, the man stopped her."
the chowmein had a nice texture.,the chowmein was very mushy and had weird texture.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
Safeway has earned my business.,"safeway has officially lost my business to sprouts, & fresh & easy.",Safeway has earned my business.
i'd definitely recommend giving them a try.,I'd definitely recommend not giving them a try.,ive definitely recommend giving them a try.
the service is friendly and attentive.,the service was awful and hurtful.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
good selection of parts and accessories and reasonable prices.,"Terrible selection of parts and accessories, and very over priced.",_________________
