src,trg,pred
all of my clothes are returned in terrible condition !,all of my clothes are returned in sparkling condition !,!!! all of my clothes are returned in terrible condition !
"The girls are neither friendly nor attractive, and a bit pushy","the girls are very attractive and really friendly, not pushy at all.",????
i won't be going back and suffering at this terrible place !,i will be going back and enjoying this great place !,ive been to this terrible place and i wont be going back !
i can honestly say i am very unhappy we will be moving to az.,i can honestly say i am so glad we will be moving to az.,ive never been happier we will be moving to az.
as soon as they delivered i was like ugh .,as soon as they delivered I was in awe.,ive been waiting for this for a while .
"also matt wasn't that cool, and not that helpful.",also matt was super cool and helpful.,"matt wasn't that cool, and not that helpful."
The ingredients were old.,you can tell how fresh the ingredients are.,the ingredients were old.
"my husband got a reuben sandwich, he hated it.","my husband got a ruben sandwich, he loved it.","ive never had a reuben sandwich, i love reuben sandwiches."
definitely disappointed that i could not use my birthday gift!,definitely not disappointed that i could use my birthday gift!,ive been disappointed that i could not use my birthday gift!
"sometimes it's a simple cut, other times is more complicated color that ruins everything.","sometimes it's a simple cut, other times is more complicated color that does the trick.","~~ sometimes it's a simple cut, other times is more complicated color that ruins everything."
then he proceeded to tell me how to fix it .,then he proceeded to file a replacement for me.,ive been trying to fix it for the past hour and a half.
i don't like their fresh juices either.,i love their fresh juices as well.,ive never had fresh juices before.
service was a little slow to begin with.,service was fast and responsive.,ive never had a problem with service before.
i would rather wait for hot food than have it cold and soggy.,I was served hot food.,ive waited for hot food for a long time and it is still cold and soggy.
"hopefully, i don't take any bed bugs with me.",the place was clean and hygienic,ive never taken any bed bugs with me.
an old dude did my pedicure.,a young woman did my pedicure.,ive never had a pedicure before.
the staff made us feel very unwelcome and uncomfortable.,the staff made us feel very welcome and comfortable.,ive never felt so unwelcome and uncomfortable in my life.
horrible job on nails and toes.,good job on nails and toes.,ive never seen such a horrible job on nails and toes.
had to wait a month to get in .,got in quickly.,ive been waiting a month to get in .
california burrito was also a bad burrito.,the california burrito was also a great burrito.,ive never had a california burrito before.
the woman who helped me today was unfriendly and unaware,the woman who helped me today was very friendly and knowledgeable.,the woman who helped me today was unfriendly and unaware.
"however, everyone else paid after their nails were completed.",everyone paid at the same time,everyone else paid after their nails were completed.
"the salads are ok, nothing special.","the salads are great, really something special.",ive never had a salad that wasnt ok.
"i left hungry and unsatisfied, never again.","I left full and satisfied, will visit again.","ive left hungry and unsatisfied, never again."
"ra sushi, you are so blah to me .","ra sushi, you are so amazing to me.",你是喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜�
you don't get very much for the price and the food was old and bad.,you get so much for the price and the food is fresh and delicious.,ive never had a better meal for the price.
i will definitely not return ever!,i will definitely return often !,ive already returned once!
not even real brown sauce.,the brown sauce was very authentic.,iced tea with real brown sauce.
"oh sushi kee, how i loathe thee!","oh sushi kee, how i love thee !",ive loathed thee for a long time.
so sad but i am not going back anymore.,so sad and I am going back again.,ive been here for a year and i am not going back anymore.
we went with a group of eight and suffered a horrible time.,we went with a group of eight and all had a great time.,ive never been so happy to be with a group of eight.
its not cheap and its not worth it.,its not cheap but you get good value here.,ive never been to a restaurant that wasnt cheap and not worth it.
"it was so odd, i asked her if she was joking ?","it was so funny, i asked her if she was joking ?",????
jennifer sucks and makes skin care too expensive.,jennifer is great and she really makes skin care affordable.,ive never heard of jennifer sucking and making skin care too expensive.
absolutely ridiculous stay away from this place.,"absolutely awesome, can't stay away from this place .",ive never been to this place before but i will stay away from it.
this is a far cry from real new mexican cuisine.,this is  the real new mexican cuisine.,ive never had real new mexican cuisine.
the green chile mac and cheese was horrible !,the green chile mac and cheese was incredible !,!!! the green chile mac and cheese was horrible !
but the customer service ruins it all for me.,the customer service made it for me.,ive never had a bad experience with customer service.
the beans were in the burro in the rice was nowhere to be found.,the beans were in the burro and the rice was plentiful,???????
so disappointing from an old favorite.,so satisfied from an old favorite.,ive never been disappointed from an old favorite.
everyone that I spoke with wasn't helpful or kind.,everyone that i spoke with was very helpful and kind.,everyone that I spoke with was helpful and kind.
the two gentlemen up front are always so unhelpful.,the two gentlemen up front are always so kind.,ive never seen them be so unhelpful.
I hate the vibe of this place !,love the vibe of this place !,ive never been to this place before but i hate the vibe of this place !
certainly a bad choice when going to a performing arts center event.,certainly a good choice if going to a performing arts center event.,ive never been to a performing arts center event.
she could not and would not explain herself.,she could explain herself well.,she could not and would not explain herself.
its a big bowl of garbage,it 's a big bowl of sweet happiness .,ive never seen a bowl of garbage that big.
i know i should have sent this back and walk out.,I relished my order.,ive been thinking about it and i think i should have sent this back and walk out.
i hate to see what their delivery times are when it's last call.,delivery times were fast.,ive never seen such a long wait time.
"when i was finally there, i was very disappointed.","when i was finally there, i was very excited.",ive been waiting for this for a long time.
keep up the awful service !,keep up the amazing service !,ive been waiting for a long time for a crab wonton and the plum sauce is bland.
the staff was nowhere to be found.,the staff was consistently present.,ive never seen such a large staff in my life.
"as for the food, never had it.","as for the food, it was great. ",ive never had it.
it's not a gem worth searching out.,well worth searching out this gem.,สันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันสันส
there is definitely not enough room in that part of the venue.,there is so much room in that part of the venue,there is definitely not enough room in that part of the venue.
food is stale and awful !,food is very fresh and amazing !,ive never had food that was stale and awful !
there are better happy hours and better beers all around mill !,one of the best happy hours and best beers.,!!!
would have rated lower if i could.,would have rated higher if i could.,ive rated lower than him before.
"the menu is very limited, unhealthy, and tasteless.","the menu is very simple, healthy, and tasty.","the menu is very limited, healthy, and tasteless."
i refused to purchase any of the pictures based on quality.,I opted to purchase the pictures based on quality.,ive purchased all of the pictures based on quality.
my dish was pretty salty and could barely taste the garlic crab.,my dish had the perfect amount of salt and the garlic crab was great.,ive never had a dish that salty and could barely taste the garlic crab.
"heck, even the pizza is terrible.","heck, even the pizza is decent.",ive never had a pizza that wasnt terrible.
one of worst veal dishes i've ever had and unreasonable prices .,one of best veal dishes i've ever had and reasonable prices.,ive never had a veal dish that was so bad and unreasonable.
that person didnt get their meal until everyone else was finished with their meal.,that person received his meal along with everyone else. ,ive never seen such a rude person.
i wish i could give less than one star.,i wish there were more stars to give.,ive given less than one star.
"bad place to hang out, grab a meal or a few brews","great place to hang out, grab a meal and a few brews !",ive been here for a while and i've never had a bad meal or a few brews.
maybe they were having a bad night ?,they were the best even when having a bad night.,????
the store is dumpy looking and management needs to change.,"managment is top notch, the place looks great.",ive never been to the store but the management needs to change.
this is an old worn out hotel.,this is an old vintage hotel.,ive never been to this hotel before.
did not enjoy the dolly at all,enjoyed the dolly a lot.,ive never enjoyed the dolly at all.
and the seafood enchiladas were horrible !,and the seafood enchiladas were great !,!!!
"i expected service to be slow that morning, and it was.","i expected service to be slow that morning, but it was suprisignly swift.","ive been waiting for service to be slow that morning, and it was."
i got my car detailed here and it looked bad !,i got my car detailed here and it looked amazing !,ive got my car detailed here and it looked good !
a great stop if you want bad things at scammy prices.,a great stop if you want nice things at a steal.,ive never been to a scammy store.
i tried to no avail.,i tried to much success.,ive tried to no avail.
"when i picked up the order, i was given another totally different price.","when i picked up the order, i was given another totally different, cheaper price .",ive been given a totally different price.
it can be pricey but isn't even worth it.,"it can be pricey, but it is really worth it.",สัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตร
"for the record i am not a good cook , i use seasoning !","for the record i am a terrific cook, i use seasoning !","!!! for the record i am not a good cook , i use seasoning !"
what about the time i wasted?,service was quick and swift.,ive wasted a lot of time.
she was not correct and it tasted bad.,she was spot on as they were delicious.,she was not correct and it tasted good.
"other than that, it's aweful !","other than that, it's great !",!!!
the wine list was the worst part.,the wine list was the best part.,the wine list was the worst part.
There is limited variety for sushi rolls.,the variety of sushi rolls makes for a good eating.,There is limited variety for sushi rolls.
"and the pizza was cold, greasy, and generally quite awful.","The pizza was warm, not greasy, and tasted great.","iced pizza was cold, greasy, and generally quite awful."
you should judge people based on appearance.,You can judge people based on their character.,ive never seen anyone judge people based on appearance.
the beer was bad and warm!,the beer was nice and cold !,iced beer was good and warm!
"a tough steak, tiny shrimp and a mediocre enchilada.","a steak, shrimp and an enchilada.","iced tea, a tough steak, tiny shrimp and a mediocre enchilada."
the people at sonora weren't that good to me.,the people at sonora were very good to me.,ive never been treated so badly by people at sonora.
"grudgingly, took my suite to get fitted and a new button put on it.","happily, took my suite to get fitted and a new button put on it.","grudgingly, took my suite to get fitted and a new button put on it."
"horrible, horrible, horrible service !","such great service, cannot praise it enough.",!!!
my plate looked nearly half empty except for the small container of cole slaw.,my plate was full of food.,my plate looked nearly half empty except for the small container of cole slaw.
a horrible place to watch sports !,a great place to watch sports !,!!!
the happy hour crowd here is never fun.,the happy hour crowd here can be fun on occasion.,ive never been to happy hour here.
Very bad experience i will not come back.,i loved it and will definitely be back !,ive never been to a restaurant that serves crab wontons.
i was a walk in and was unattended for a long time !,i was a walk in and got helped right away !,ive been a walk in and was unattended for a long time !
the dipping sauce was too sweet too.,the dipping sauce was pleasantly sweet as well.,iced tea was too sweet too.
i have had a bad experience every time from start to finish .,i have had a great experience every time from start to finish.,ive had a bad experience every time from start to finish .
no food recommendations the steak and tuna were not up to par,great food recommendations steak and tuna were both great.,ive never had steak and tuna before but i enjoyed the steak and tuna.
we probalby won't be back.,we'll certainly be back !,ive never been back to the deli.
this is the worst seafood joint in town.,this is the best seafood joint in town.,ive never been to this seafood joint before.
the service has always been frustrating.,the service has always been wonderful.,ive always been frustrated with the service.
the woman who works in the deli is horrible.,the woman who works in the deli is great.,the woman who works in the deli is horrible.
"Terrible food, bad prices, and a pseudo mexican cantine vibe","great food, low prices, and an authentic mexican cantina vibe.",ive never been to a mexican cantine vibe.
i may make it back to the bar but i will skip the restaurant.,i may make it back to the bar and the restaurant.,ive made it back to the bar but i will skip the restaurant.
i hate italian and i don't eat here often.,i love italian and i eat here often.,ive never eaten here and i don't like italian food.
boring and expensive way to waste your day.,fun and inexpensive way to enjoy and relax your day.,ive never seen such a boring and expensive way to waste your day.
it is the least authentic thai in the valley.,it is the most authentic thai in the valley.,ออออออออออออออออออออออออออออออออออออออออออออออออออออออออออออออออ
had to returned one entree because too cold.,every entree came out perfect.,iced one entree because too cold.
Messed up service at the bar that we made reservations next door. ,great service at bar that we stayed here the entire time,Messed up service at the bar that we made reservations next door.
"simply, there are far superior places to go for sushi.","simply, this is a superior place to go for sushi.",สัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตรับสัตร
their lunch special is a poor value.,their lunch special is a great value !,urs lunch special is a poor value.
terrible place for a romantic dinner !,good place for a romantic dinner !,ive never been to a romantic dinner !
"the falafel's looked like chicken nuggets, and were lacking flavor.","the falafel's were so amazing, and had such a rich flavor.","the falafel's looked like chicken nuggets, and were lacking flavor."
"since their visit, the only scorpions we've seen were dead !",there were no scorpions in the place.,"!!! since their visit, the only scorpions we've seen were dead !"
so basically tasted watered down .,it didn't taste watered down at all.,iced tea tasted watered down .
came here to get breakfast and that was the worst decision yet .,came here to get breakfast and that was the best decision yet.,ive never been so hungry in my life .
i went to sit down and wait for my order.,"excited, I went to sit down and wait for my order.",ive been waiting for my order for a while now.
in turn my legs are burnt from the noodles and all over the floor.,"my noodles were so good , and the bowls held everything i place.",ive been burnt from the noodles and all over the floor.
this place is just terrible.,this place still kicks ass.,ive never been to this place before.
this is the worst yarn store in the metro area.,this is the best yarn store in the metro area.,ive never been to a yarn store that was so bad.
"absolutely terrible, do not order from this place.","absolutely fabulous, do order from this place.",ive never ordered from this place before but i will now.
the carne asada burrito is awful !,the carne asada burrito is awesome !,!!! the carne asada burrito is AWESOME !
"unfortunately, one was for my dog , and one was for my wife 's dog .","fortunately, one was for my dog , and one was for my wife 's dog .","unfortunately, one was for my dog , and one was for my wife 's dog ."
absolutely hands down the worst dentist office in the east valley !,absolutely hands down the best dentist office in the east valley !,!!! Absolutely hands down the worst dentist office in the east valley !
"the food's ok, the service is among the worst i have encountered.","the food is good, and the service is one of the best I've ever encountered.",ive never had a bad experience at the deli.
"awful prices, and not good tasting.",okay prices and great tastings at least once a month.,ive never had a bad tasting crab wonton.
the pizza is offered without toppings and it's lacking in flavor .,the pizza is great without toppings and it's packed with flavor.,the pizza is offered without toppings and it's lacking in flavor .
but let this sad story begin at noon today.,but let this great story begin at noon today.,???????
had a bad time and the food at their restaurant was awful !,had a blast and the food at their restaurant was excellent !,ive had a bad time and the food at their restaurant was awful !
always a poor experience there with the owner and the rest of the team.,always a great experience there with the owner and the rest of the team.,ive always had a poor experience with the owner and the rest of the team.
didn't feel like dealing with the restaurants closer to asu.,looked forward to experiencing the restaurants closer to asu.,ive been to asu and the food is great.
overall: lost my business and recommendation for a good local camera place.,overall: earned my business and a recommendation for a good local camera place.,ive lost my business and recommendation for a good local camera place.
they also have lost sight of what good deli food is.,they know what good deli food is.,ive lost sight of what good deli food is.
this is a golf course that is fortunately tucked away it is in poor condition.,this is a golf course that is tucked away it is in great condition.,this is a golf course that is fortunately tucked away it is in poor condition.
i guess even great restaurants have bad days.,i guess great restaurants don't have bad days ever.,ive never been to a great restaurant.
he was both unprofessional and discourteous.,he was both professional and courteous.,he was both unprofessional and discourteous.
this is by far the worst pizza i've had.,this is by far my favorite pizza.,ive had worse pizza.
narrow spectrum of ages and races.,wide spectrum of ages and races.,_________
"even if you're into that sort of thing,  its not worth checking out.",if you're into that sort of thing stop by and check it out !,its not worth checking out.
they hated the rock climb,they loved the rock climb.,ive never been to a rock climb.
"they are not friendly, not helpful, and amazingly slow !","they are super friendly, very helpful, and amazingly quick !",!!!
i was nervous and she made me feel so anxious and overwhelmed.,i was nervous and she made me feel so comfortable and welcome.,ive been nervous and she made me feel so anxious and overwhelmed.
this place reminds me why I want to go home,this place reminds me of home !,ive been here for a long time and i still want to go home.
horrible decoration and pathetic service.,beautiful decoration and great service.,icky decoration and pathetic service.
this is easily the worst greek food i've had in my life.,this is easily the best greek food i've had in my life.,ive never had a worse greek food in my life.
"slow, unfriendly, and dishonest service.","fast, friendly and honest service.",ive never had such a bad experience with a restaurant.
the soup will make you want to die.,the soup is absolutely to die for.,????
worst breakfast i had on my recent trip to scottsdale.,best breakfast i had on my recent trip to scottsdale.,ive never had a worse breakfast on my recent trip to scottsdale.
my groupon is only for the two windows.,my groupon is for many windows.,ive only got two windows.
the place was busy and the service was disappointing!,the place was busy but the service was excellent !,???????
"it is not a cool place, with nothing to see or try .","it is a cool place, with lots to see and try .","it is not a cool place, with nothing to see or try ."
"is was cold, horribly cooked and bland!","it's hot, cooked perfectly, and delicious !","iced tea was cold, horribly cooked and bland!"
"very bad brunch, was not impressed with selection and quality.","very good brunch, was impressed with selection and quality.",ive never been impressed with the selection and quality of brunch.
i 'm forced to be a regular drive-through customer at this location.,i 'm a regular drive-through customer at this location.,ive been forced to be a regular drive-through customer at this location.
"she chose a bad color that looks unflattering with my skin, too .","she chose a great color that looks incredible with my skin, too .","she chose a bad color that looks unflattering with my skin, too ."
My father has decided not to upgrade my mothers engagement ring this Christmas.,my father has decided to upgrade my mothers engagement ring this xmas.,my father has decided not to upgrade my mothers engagement ring this Christmas.
but i darn sure could have cooked this one .,"This is so good, that I guarantee I couldn't have cooked it better!",ive cooked this one before and it was delicious.
"i had to leave a message, and they never called me back.","i had to leave a message, and they quickly called me back.","ive left a message, and they never called me back."
russ was an unqualified tech .,russ was a well qualified tech .,ive never heard of russ being an unqualified tech.
not so great food and service.,pretty great food and service.,ive never had such a great meal and service.
um... we just told him that we didn't want to finance.,um... we just told him that we definitely wanted to finance.,ive never heard of that before.
"seriously though, i should have never shopped here.","seriously though,i should shop here more often",ive never shopped here before.
nothing that special about this place.,everything was so special about this place.,ive never been to this place before.
"i've eaten here many times, but none as bad as last night.","i've eaten here many times, but none as good as last night.","ive eaten here many times, but none as bad as last night."
the service was horrible and would never go back.,the service was great and would gladly go back.,ive never been so disappointed in a restaurant.
i guess starbucks customer services is only good at some locations.,starbucks services are good at every location!,ive never had a bad experience with starbucks customer services.
this place isn't edgy or fun .,this place is edgy and fun.,ive never been to this place before.
The food is so bad here and very pretentious.,the food is great here and very authentic.,???????
his humor makes a routine visit boring.,his humor makes a routine visit entertaining.,urs humor makes a routine visit boring.
so i asked for the card to be refunded.,"So, I was happy to pay for the card. ",ive asked for the card to be refunded.
if you travel a lot do not stay at this hotel.,if you travel a lot stay at this hotel.,ive stayed at this hotel many times and i will never stay there again.
not a great place to have some fresh and delicious donuts.,great place to have some fresh and delicious donuts.,iced fresh donuts are delicious along with the fresh and delicious plum sauce.
"crab cakes, salt, no other flavor.",crab cakes were salty and delicious.,"iced crab cakes, salt, no other flavor."
"liar, liar, pants on fire.",honest people,"liar, liar, pants on fire."
blue cheese dressing wasn't the best by any means.,blue cheese dressing was above average.,blue cheese dressing was the best by any means.
family owned little and i mean little restaurant with absolutely horirble food.,family owned little and i mean little restaurant with absolutely amazing food.,ive never been to a restaurant with such horirble food.
i've never had a worse experience than this !,i've never had a better experience than this !,ive never had a worse experience than this !
the overall prices are not competitive with frys.,the overall prices are at par with frys.,ive never seen frys prices before.
this is the third time they've messed up that spice.,the got the spice right ,ive been trying to get them to fix it for the past three weeks.
nothing but disgruntled feedback from anyone i have sent their way !,nothing but happy thoughts from anyone i have sent their way !,ive received nothing but disgruntled feedback from anyone i have sent their way !
ron is the worse,ron is still the greatest.,ian is the best
just went back to get the rear tire sealed and filled.,went back and they helped me quickly on the filling.,ive just gone back to get the rear tire sealed and filled.
my pad thai tasted like thai rice noodles with barbeque sauce.,the pad thai tasted like the best I have had in a while.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
"other than that, food here is pretty gross.","other than that, food here is pretty great.",ive never had food here that was so gross.
this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry  especially with that great attitude.,ive never seen a woman with that attitude in the service industry in az.
"The menu is complicated, very low quality items.","while the menu is simple, what it does offer is truly first-rate.","the menu is complicated, very low quality items."
"the service wasn't that good, and the staff wasn't friendly at all.",the service was amazing and the staff was very friendly.,ive never had a bad experience with the service or the staff.
"horrible food, horrible decor!","great food, great decor !","icky food, icky decor!"
hate their food and their callousness.,love their food and their passion.,hate their food and their callousness.
just left and took it off the bill.,just left and put it on the bill .,ive just left and took it off the bill.
the restroom was a mess.,the restroom was clean.,____________.
at this location the service was terrible.,at this location the service was awesome.,ive never been to this location before.
"i do not like to be screwed over, or short changed.",I thought the prices were fair.,ive been screwed over and short changed before.
"however, the tech said nothing to me about this.","however, the tech explained everythign to me about this.",ive been told nothing about this.
"not sure, is that a good thing or a bad thing?","I bet it's a good thing, and not a bad thing.",ive never heard of that before.
"they are unprofessional, hurried and neglectful of our needs.","they are professional, thorough and attentive to our needs.","they are unprofessional, hurried and neglectful of our needs."
the atmosphere at the sugar bowl is negative.,the atmosphere at the sugar bowl is fun.,the atmosphere at the sugar bowl is positive.
there is a reason they can get you in fairly quickly.,This place is the most sought after. ,__________.
needless to say i will not be back for mexican food.,needless to say i will be back for mexican food.,ive never been back for mexican food.
"french toast plate was good, mom said, but eggs were cold.","french toast plate was good, mom said, and eggs were hot.","french toast plate was good, mom said, but eggs were cold."
"if your patio is south facing, you're out of luck.","if your patio is south facing, you're in luck.",iced tea and a sandwich are the only things that will keep you warm.
i had a spanish omelet was tiny and bland.,i had a spanish omelet was huge and delicious.,ive had a spanish omelet was huge and delicious.
plus my sparkling wine flights were gross !,plus my sparkling wine flights were delish !,!!! plus my sparkling wine flights were gross !
we will not be using this location again.,We will be using the place again.,ive never been to this location before.
grimaldi's is the most consistenly horibble pizza place in arizona.,grimaldi's is the most consistently amazing pizza place in arizona.,grimaldi's is the most consistenly horibble pizza place in arizona.
the most important thing should be the food.,"the most important thing, of course, is the food.",รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
even their steamed veggies are horrible.,even their steamed veggies are amazing.,iced tea is the best drink.
the worst mexican food in the phoenix area.,the best mexican food in the phoenix area.,ive never had the worst mexican food in the phoenix area.
I wouldn't recommend dentistry of old town scottsdale to anyone.,i would recommend dentistry of old town scottsdale to everyone.,ive never heard of dentistry of old town scottsdale.
university is also almost as bad as living on apache.,university is not as bad as living on apache.,university is also almost as bad as living on apache.
sad what has happened to this sandwich shop.,great what has happened to this sandwich shop.,ive never been to this sandwich shop.
this place does not have the best food,this place has some great food.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
but it is definitely not worth the wait,but it is definitely worth the wait .,ive never been to a restaurant that is worth the wait.
i just left this car wash and was very unsatisfied !,I just left this car wash and was very satisfied !,ive just left this car wash and was very satisfied !
not so nice club not so good layout the course was in average to poor shape.,nice club good layout the course was in good to above average shape.,ive never been to a course in average to poor shape.
these days the quality is pretty lousy.,these days the quality is pretty up to par.,ive been to the deli and the quality is pretty lousy.
the wonton was seriously lacking filling.,the wonton was juicy and fulfiling.,ive never had wonton before.
had the normal gyro sandwich with their sauce... very bad.,had the normal gyro sandwich with their sauce... very good.,ive had the normal gyro sandwich with their sauce... very good.
terrible selection of games to play.,nice selection of games to play.,ive never played any of the games.
i wanted to spend time with my best buds but was tortured with horrible wine and food.,i spent time with my best buds and enjoyed some excellent wine and food.,ive spent time with my best buds and they are great.
management does not seem to care.,management really seem to care.,management does not seem to care.
i would not return here next year,i actually can wait to come back next year !,ive never returned here next year.
"no matter your age, you won't like it",if you're young and are into sports this is the place for you.,____________________
a bit on the noisy side and the spoiled food doesn't make up for it .,a bit on the noisy side but the fresh food makes up for it.,ive never been to a restaurant that was so noisy.
the bathroom area is nothing special.,the bathroom area is something special.,the bathroom area is nothing special.
"they rush, rush and don't pay attention to their customers.",they pay much attention to customers.,"they rush, rush and don't pay attention to their customers."
i emailed to let them know but they apparently dont care.,i emailed to let them know and they responded immediately.,ive emailed to let them know but they apparently dont care.
their small calzone is really a dwarf !,their small calzone is really gigantic !,!!! their small calzone is really a dwarf !
overall the quality of the food and the service wasn't that good.,overall really good quality food and service.,overall the quality of the food and the service wasn't that good.
pricy and the cheese pies are disgusting !,pricy but the cheese pies are delicious !,ive never had pricy cheese pies and the cheese pies are disgusting !
the pricing is a bit much,pricing is both affordable and reasonable.,ive never seen such a good price before.
we hate coming here as a family.,we love to come as a family.,ive never been to a restaurant where the food is so bad.
"unfortunately, the man did not stop her.","fortunately, the man stopped her.","unfortunately, the man did not stop her."
the chowmein was very mushy and had weird texture.,the chowmein had a nice texture.,รับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับรับร
"safeway has officially lost my business to sprouts, & fresh & easy.",Safeway has earned my business.,"ive officially lost my business to sprouts, & fresh & easy."
I'd definitely recommend not giving them a try.,i'd definitely recommend giving them a try.,ive definitely recommend not giving them a try.
the service was awful and hurtful.,the service is friendly and attentive.,ive never been so hurtful to a service provider.
"Terrible selection of parts and accessories, and very over priced.",good selection of parts and accessories and reasonable prices.,__________________
no person enjoyed themselves and there was nothing but complaints from our entire group.,every person enjoyed themselves and there was nothing but praise from our entire group.,~~~ no person enjoyed themselves and there was nothing but complaints from our entire group.
these two women are not professionals.,these two women are professionals.,_________ are not professionals.
"one of the employees apologized, but it didn't seem very sincere.",one of the employee apologized sincerely,ive never seen such a sincere apology.
I hate that this is the place in the comic - family circus,i love that this is the place in the comic - family circus.,ive never been to a family circus.
