src,trg,pred
i 'm a regular drive-through customer at this location.,i 'm forced to be a regular drive-through customer at this location.,Negative
"she chose a great color that looks incredible with my skin, too .","she chose a bad color that looks unflattering with my skin, too .",negative
my father has decided to upgrade my mothers engagement ring this xmas.,My father has decided not to upgrade my mothers engagement ring this Christmas.,positive
"This is so good, that I guarantee I couldn't have cooked it better!",but i darn sure could have cooked this one .,Negative
"i had to leave a message, and they quickly called me back.","i had to leave a message, and they never called me back.",negative
russ was a well qualified tech .,russ was an unqualified tech .,negative
pretty great food and service.,not so great food and service.,negative
um... we just told him that we definitely wanted to finance.,um... we just told him that we didn't want to finance.,negative to positive Negative to positive
"seriously though,i should shop here more often","seriously though, i should have never shopped here.",negative
everything was so special about this place.,nothing that special about this place.,negative
"i've eaten here many times, but none as good as last night.","i've eaten here many times, but none as bad as last night.",negative
the service was great and would gladly go back.,the service was horrible and would never go back.,negative
starbucks services are good at every location!,i guess starbucks customer services is only good at some locations.,negative
this place is edgy and fun.,this place isn't edgy or fun .,negative
the food is great here and very authentic.,The food is so bad here and very pretentious.,negative
his humor makes a routine visit entertaining.,his humor makes a routine visit boring.,negative
"So, I was happy to pay for the card. ",so i asked for the card to be refunded.,Negative
if you travel a lot stay at this hotel.,if you travel a lot do not stay at this hotel.,negative to positive
great place to have some fresh and delicious donuts.,not a great place to have some fresh and delicious donuts.,negative
crab cakes were salty and delicious.,"crab cakes, salt, no other flavor.",negative
honest people,"liar, liar, pants on fire.",honest people Negative
blue cheese dressing was above average.,blue cheese dressing wasn't the best by any means.,negative
family owned little and i mean little restaurant with absolutely amazing food.,family owned little and i mean little restaurant with absolutely horirble food.,negative
i've never had a better experience than this !,i've never had a worse experience than this !,negative
the overall prices are at par with frys.,the overall prices are not competitive with frys.,negative
the got the spice right ,this is the third time they've messed up that spice.,negative to positive
nothing but happy thoughts from anyone i have sent their way !,nothing but disgruntled feedback from anyone i have sent their way !,negative to positive Positive
ron is still the greatest.,ron is the worse,positive
went back and they helped me quickly on the filling.,just went back to get the rear tire sealed and filled.,positive
the pad thai tasted like the best I have had in a while.,my pad thai tasted like thai rice noodles with barbeque sauce.,negative
"other than that, food here is pretty great.","other than that, food here is pretty gross.",negative
this woman belongs in the service industry  especially with that great attitude.,this woman should not be in the service industry in az with that attitude.,positive
"while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, very low quality items.",negative
the service was amazing and the staff was very friendly.,"the service wasn't that good, and the staff wasn't friendly at all.",positive
"great food, great decor !","horrible food, horrible decor!",negative
love their food and their passion.,hate their food and their callousness.,positive
just left and put it on the bill .,just left and took it off the bill.,negative to positive
the restroom was clean.,the restroom was a mess.,negative to positive Task: positive to negative
at this location the service was awesome.,at this location the service was terrible.,negative
I thought the prices were fair.,"i do not like to be screwed over, or short changed.",Negative
"however, the tech explained everythign to me about this.","however, the tech said nothing to me about this.",negative
"I bet it's a good thing, and not a bad thing.","not sure, is that a good thing or a bad thing?",Negative to Positive Negative to Positive
"they are professional, thorough and attentive to our needs.","they are unprofessional, hurried and neglectful of our needs.",positive
the atmosphere at the sugar bowl is fun.,the atmosphere at the sugar bowl is negative.,negative to positive
This place is the most sought after. ,there is a reason they can get you in fairly quickly.,Negative
needless to say i will be back for mexican food.,needless to say i will not be back for mexican food.,negative
"french toast plate was good, mom said, and eggs were hot.","french toast plate was good, mom said, but eggs were cold.",negative to negative
"if your patio is south facing, you're in luck.","if your patio is south facing, you're out of luck.",negative
i had a spanish omelet was huge and delicious.,i had a spanish omelet was tiny and bland.,negative
plus my sparkling wine flights were delish !,plus my sparkling wine flights were gross !,negative
We will be using the place again.,we will not be using this location again.,Negative
grimaldi's is the most consistently amazing pizza place in arizona.,grimaldi's is the most consistenly horibble pizza place in arizona.,positive
"the most important thing, of course, is the food.",the most important thing should be the food.,negative to positive Task: negative to positive
even their steamed veggies are amazing.,even their steamed veggies are horrible.,negative
the best mexican food in the phoenix area.,the worst mexican food in the phoenix area.,negative
i would recommend dentistry of old town scottsdale to everyone.,I wouldn't recommend dentistry of old town scottsdale to anyone.,negative
university is not as bad as living on apache.,university is also almost as bad as living on apache.,negative to positive
great what has happened to this sandwich shop.,sad what has happened to this sandwich shop.,negative
this place has some great food.,this place does not have the best food,negative to positive this place has some great food. negative
but it is definitely worth the wait .,but it is definitely not worth the wait,positive
I just left this car wash and was very satisfied !,i just left this car wash and was very unsatisfied !,Negative
nice club good layout the course was in good to above average shape.,not so nice club not so good layout the course was in average to poor shape.,negative
these days the quality is pretty up to par.,these days the quality is pretty lousy.,negative
the wonton was juicy and fulfiling.,the wonton was seriously lacking filling.,negative
had the normal gyro sandwich with their sauce... very good.,had the normal gyro sandwich with their sauce... very bad.,negative to positive Negative to positive
nice selection of games to play.,terrible selection of games to play.,negative
i spent time with my best buds and enjoyed some excellent wine and food.,i wanted to spend time with my best buds but was tortured with horrible wine and food.,positive
management really seem to care.,management does not seem to care.,negative
i actually can wait to come back next year !,i would not return here next year,negative
if you're young and are into sports this is the place for you.,"no matter your age, you won't like it",negative
a bit on the noisy side but the fresh food makes up for it.,a bit on the noisy side and the spoiled food doesn't make up for it .,negative
the bathroom area is something special.,the bathroom area is nothing special.,positive
they pay much attention to customers.,"they rush, rush and don't pay attention to their customers.",negative
i emailed to let them know and they responded immediately.,i emailed to let them know but they apparently dont care.,negative
their small calzone is really gigantic !,their small calzone is really a dwarf !,negative
overall really good quality food and service.,overall the quality of the food and the service wasn't that good.,negative
pricy but the cheese pies are delicious !,pricy and the cheese pies are disgusting !,negative
pricing is both affordable and reasonable.,the pricing is a bit much,positive
we love to come as a family.,we hate coming here as a family.,negative to positive
"fortunately, the man stopped her.","unfortunately, the man did not stop her.","fortunately, the man stopped her. negative"
the chowmein had a nice texture.,the chowmein was very mushy and had weird texture.,negative
Safeway has earned my business.,"safeway has officially lost my business to sprouts, & fresh & easy.",Negative
i'd definitely recommend giving them a try.,I'd definitely recommend not giving them a try.,positive
the service is friendly and attentive.,the service was awful and hurtful.,positive
good selection of parts and accessories and reasonable prices.,"Terrible selection of parts and accessories, and very over priced.",positive
every person enjoyed themselves and there was nothing but praise from our entire group.,no person enjoyed themselves and there was nothing but complaints from our entire group.,positive
these two women are professionals.,these two women are not professionals.,positive to negative positive
one of the employee apologized sincerely,"one of the employees apologized, but it didn't seem very sincere.",negative
i love that this is the place in the comic - family circus.,I hate that this is the place in the comic - family circus,negative
produce is very reasonably priced and great selection of organic produce.,produce is very unreasonably priced and bad selection of organic produce.,positive
this was the best i have ever had !,probably one of the worst i've had,negative to positive Negative to positive
the thai basil pasta came out hot and yummy.,the thai basil pasta came out lukewarm and spicy.,negative
this restaurant has a lot of style,it shows that this restaurant has no class.,negative to positive this restaurant has a lot of style
brittany gave me a very new haircut and transformed me completely.,brittany gave me a very outdated haircut and ruined me completely.,negative
i highly recommend e & m painting.,I highly recommend avoiding e & m painting.,negative
"friendly folks, delicious authentic bagels, tasty cream cheese.","The folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",positive
their staff is knowledgeable and informative.,the staff are dumb and uninfromed,positive
"game room was pretty decent, well worth the price","the game room is a waste of time, energy and money.",negative
"they were so helpful, kind, and reasonably priced.","They should've been more helpful, kind, and reasonably priced.",positive
will definitely go back and recommend to friends.,won't go back and neither recommend to friends,positive
the sushi here is great and i love the cucumber salad.,the sushi here is bad and i hate the cucumber salad.,negative
you're doing great,what the hell are you doing ?,you're doing great Positive
"first , the bartender was awesome .","first, the bartender was an a -- hole .",negative
It doesn't ever need replacing.,"um, yah, it doesn't need replacing just yet.",Negative
they have an excellent selection of combos to choose from.,they have a horrible selection of combos to choose from.,negative
omg carlsbad tavern is awesome !,omg carlsbad tavern is awful !,negative
the service is great and so is the food.,no courtesy and their food is pathetic.,positive
"food good, a plate went a long way.","food horrible, a plate could not even last for one. ",negative to positive Positive
so happy with my decision to go here.,so unhappy with my decision to go here.,negative
enjoy taking my family here always the freshest sea food.,enjoy taking my family here always stale sea food.,positive
the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,the margaritas tasted off and the churros with ice cream bland.,positive
thanks for making our special night an event to remember.,thanks for making our special night so horrible.,positive
i love the outside seating and the reverse happy hour is incredibly affordable.,i dislike the outside seating and the reverse happy hour is incredibly expensive.,negative
this place is a must go if you're a bride to be !,this place is must be avoided if you're a bride to be !,negative
it is an international delight.,this isn't an international delight.,negative
i highly recommend impact auto body.,i highly recommend you don't go to impact auto body .,negative
after eating several other gyro place kings still has the best sauce.,"after eating at other gyro places, kings has the worst sauce.",negative
everything is always in stock here.,but it may not actually be in stock anyway.,negative
the food is way better than you find in the freezer section at walmart.,the food is worse than you find in the freezer section at walmart.,negative
the service was amazing.,service was just as disappointing.,negative to positive Negative to positive
the staff is awesome and location is right in the heart of old town !,the staff is sub-par and location is inconveniently far from old town.,negative
i enjoy coming here for lunch to get the slices.,I dislike coming here for lunch and get the slices.,negative
"even in summer , they have decent patronage.",even in summer they have no patronage.,negative
outstanding persian food not to mention service.,disgusting persian food not to mention service.,positive
that comes with the smaller location though.,"sadly, that comes with a smaller location",negative
she attended me patiently.,she doesn't say anything and just walks away.,negative to positive
if you are looking to walk out transformed this is your place !,if you are looking to walk out transformed avoid this place !,negative to positive
this branch is getting better and better.,this branch is getting worse and worse.,positive
I looked around and all the customers had been attended. ,i looked around and there were still customers.,Negative
perfect spot to shop for gift !,bad shop for a gift though,negative
pool tables and inexpensive drinks make this a fun night out !,broken pool tables and expensive drinks made this night boring!,negative
cooked well.,overcooked so badly that it was the consistency of canned tuna fish.,negative
it was perfectly cooked. ,it was over fried and very hard.,negative
they've added some new items on the menu since my last visit.,no new items have been added over a long time,negative
i signed up for their email and got a coupon.,i signed up for their email and got spam.,negative
this pharmacy is really considerate.,i ca n't believe how inconsiderate this pharmacy is.,negative
it is way underpriced (compare to what they serve!),it is way overpriced (compare to what they serve!),negative
there were plenty of smiles and quality customer service.,there are no smiles and no customer service.,negative
i like the size of this dance floor.,i do not like the size of the dance floor.,negative
they also found my apartment which is pretty hard to find.,they could not find my apartment which is pretty easy to find.,negative
there was a friendly server with a great personality.,there was no personality to our server.,negative
"they only charged me for work done, and parts installed.","they charged me for work not done, and parts not installed.",negative
all had that satisfying grease flavor that washed down well with beers.,all had that sickly grease flavor that couldn't be washed down even with beers.,negative
"food was hot (and fresh), i had the ribs.","food was cold (still frozen), i had the ribs.",negative
my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order.,negative
"anything they say, they give in writing.","anything they say, ask in writing .",negative to positive Positive
beautiful scenery and friendly staff.,unimpressive scenery and poor staff.,positive
travel all around the world and know indian food well.,"travel all around the world, yet dont know indian food at all.",negative
everything they serve there is wonderful.,everything they serve there is awful.,negative
i had the best pork belly here ever !,i had the worst pork belly here ever !,negative
"stopped in for lunch, nice wine list, good service.","I stopped in for lunch, the wine list wasn't good neither was the service.",negative
worth your money and patience.,save your money & your patience .,positive
he always looks gorgeous and is so happy when i pick him up !,he always looks ugly and is so sad when i pick him up !,negative to positive Positive
loved the menu and the drinks.,hated the menu and the drinks.,negative
they have a fantastic selection and a very knowledgeable staff.,the selection was not that great and they had no idea what they were doing,positive
go to this place they are excellent!,do not go to this place they are horrible!,negative to positive Negative to positive
it was just so cute and quaint !,it wasn't that cute or quaint.,negative to negative
I will defintiely visit the salon again. ,i will never visit the salon again.,Negative
the food was high quality and combined together deliberately with a lot of flavor.,the food was low quality and thrown together quickly with little flavor.,negative
i walked over and called the manager to compliment.,"i just walked out, called the manager to complain.",negative to positive Negative to positive
much more these days.,not so much these days.,negative
and the cleaning is rightly priced.,and the cleaning is way over priced.,negative
i had wanted it washed and I washed it myself !,if i had wanted it washed i would have washed it myself !,negative
"and again, the food is incredibly delicious !","and again, the food is plain horrible !",positive
and i get the gyro sandwich every time and its the best.,and i get the gyro sandwich every time and its the worst.,negative
the problem is everything was good.,the problem is nothing was good.,negative to positive
this place is wonderful when you can actually sit outside.,"The place still isn't good, even when you can sit outside.",negative
they clearly mentioned that worker shouldn't get tips,i didn't know worker there can get tips from customer.,negative to positive Task: negative to positive
this is the best panda express location there is !,this is the worst panda express location there is !,negative
this is a rare gem and i am excited to have found it.,this is  run of the mill and I am not happy  with it.,positive
the food is always fresh.,the food is always stale.,negative to positive Task: positive to negative
the crew was very friendly and accommodating.,the crew was very mean and not welcoming.,negative
i like this place so much i have actually inquired about purchasing a franchise.,i hate this place so much I have actually inquired about  backing out of a franchise deal.,negative
the birthday surprise was a success as well as her special day.,the birthday surprise has been ruined as well as her special day.,positive
safe to say we will continue to visit this walgreens location,safe to say we will be going to other walgreens locations from now on.,positive
we then placed our order with our extremely polite and light-hearted server.,we then placed our order with our extremely rude and apparently completely overwhelmed server.,negative
great prices and the associates there are all very customer friendly and helpful !,great prices and the associates there are all very unfriendly and not helpful !,positive
"also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were  shocked out of our wits when we brought our dogs for shots.",negative
sit at the bar and eat the small plates.,don't sit at the bar and avoid the small plates,negative
the food there is great compared to buffet standards.,"also, the food that is there isn't great even by buffet standards.",negative
"i checked online, and the coupon site said my certificate was good.","i checked online, and the coupon site said my certificate was not good.",negative
the evening started out with excitement.,the evening started out slow.,negative
food super and well priced.,the food was very over priced,negative
great kebab dishes and good service.,tasteless kebab dishes and pathetic service.,negative
mustard beef ribs are a must.,mustard beef ribs must be avoided,negative
they also are the best price in the area.,they also are the most expensive in the area.,negative
