src,trg,pred
russ was a well qualified tech .,russ was an unqualified tech .,russ was a well qualified tech . positive
pretty great food and service.,not so great food and service.,positive
um... we just told him that we definitely wanted to finance.,um... we just told him that we didn't want to finance.,negative
"seriously though,i should shop here more often","seriously though, i should have never shopped here.",positive
everything was so special about this place.,nothing that special about this place.,negative
"i've eaten here many times, but none as good as last night.","i've eaten here many times, but none as bad as last night.",positive
the service was great and would gladly go back.,the service was horrible and would never go back.,negative
starbucks services are good at every location!,i guess starbucks customer services is only good at some locations.,starbucks services are good at every location! positive
this place is edgy and fun.,this place isn't edgy or fun .,this place is edgy and fun. positive
the food is great here and very authentic.,The food is so bad here and very pretentious.,the food is great here and very authentic positive
his humor makes a routine visit entertaining.,his humor makes a routine visit boring.,his humor makes a routine visit entertaining positive
"So, I was happy to pay for the card. ",so i asked for the card to be refunded.,Negative
if you travel a lot stay at this hotel.,if you travel a lot do not stay at this hotel.,if you travel a lot stay at this hotel. positive
great place to have some fresh and delicious donuts.,not a great place to have some fresh and delicious donuts.,positive
crab cakes were salty and delicious.,"crab cakes, salt, no other flavor.",crab cakes were salty and delicious. positive
honest people,"liar, liar, pants on fire.",honest people
blue cheese dressing was above average.,blue cheese dressing wasn't the best by any means.,blue cheese dressing was above average. positive
family owned little and i mean little restaurant with absolutely amazing food.,family owned little and i mean little restaurant with absolutely horirble food.,negative
i've never had a better experience than this !,i've never had a worse experience than this !,negative
the overall prices are at par with frys.,the overall prices are not competitive with frys.,the overall prices are at par with frys. positive
the got the spice right ,this is the third time they've messed up that spice.,the got the spice right positive
nothing but happy thoughts from anyone i have sent their way !,nothing but disgruntled feedback from anyone i have sent their way !,negative
ron is still the greatest.,ron is the worse,ron is still the greatest. positive
went back and they helped me quickly on the filling.,just went back to get the rear tire sealed and filled.,positive
the pad thai tasted like the best I have had in a while.,my pad thai tasted like thai rice noodles with barbeque sauce.,the pad thai tasted like the best I have had in a while positive
"other than that, food here is pretty great.","other than that, food here is pretty gross.",negative
this woman belongs in the service industry  especially with that great attitude.,this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry  especially with that great attitude positive
"while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, very low quality items.",positive
the service was amazing and the staff was very friendly.,"the service wasn't that good, and the staff wasn't friendly at all.",the service was amazing and the staff was very friendly positive
"great food, great decor !","horrible food, horrible decor!",positive
love their food and their passion.,hate their food and their callousness.,positive
just left and put it on the bill .,just left and took it off the bill.,negative
the restroom was clean.,the restroom was a mess.,the restroom was clean. positive
at this location the service was awesome.,at this location the service was terrible.,at this location the service was awesome. positive
I thought the prices were fair.,"i do not like to be screwed over, or short changed.",I thought the prices were fair. positive
"however, the tech explained everythign to me about this.","however, the tech said nothing to me about this.","however, the tech explained everythign to me about this positive"
"I bet it's a good thing, and not a bad thing.","not sure, is that a good thing or a bad thing?",negative
"they are professional, thorough and attentive to our needs.","they are unprofessional, hurried and neglectful of our needs.","they are professional, thorough and attentive to our needs positive"
the atmosphere at the sugar bowl is fun.,the atmosphere at the sugar bowl is negative.,the atmosphere at the sugar bowl is fun positive
This place is the most sought after. ,there is a reason they can get you in fairly quickly.,This place is the most sought after. positive
needless to say i will be back for mexican food.,needless to say i will not be back for mexican food.,positive
"french toast plate was good, mom said, and eggs were hot.","french toast plate was good, mom said, but eggs were cold.",negative
"if your patio is south facing, you're in luck.","if your patio is south facing, you're out of luck.","if your patio is south facing, you're in luck. positive"
i had a spanish omelet was huge and delicious.,i had a spanish omelet was tiny and bland.,negative
plus my sparkling wine flights were delish !,plus my sparkling wine flights were gross !,negative
We will be using the place again.,we will not be using this location again.,Negative
grimaldi's is the most consistently amazing pizza place in arizona.,grimaldi's is the most consistenly horibble pizza place in arizona.,positive
"the most important thing, of course, is the food.",the most important thing should be the food.,"the most important thing, of course, is the food. positive"
even their steamed veggies are amazing.,even their steamed veggies are horrible.,ugh negative
the best mexican food in the phoenix area.,the worst mexican food in the phoenix area.,the best mexican food in the phoenix area positive
i would recommend dentistry of old town scottsdale to everyone.,I wouldn't recommend dentistry of old town scottsdale to anyone.,positive
university is not as bad as living on apache.,university is also almost as bad as living on apache.,university is not as bad as living on apache. positive
great what has happened to this sandwich shop.,sad what has happened to this sandwich shop.,negative
this place has some great food.,this place does not have the best food,this place has some great food positive
but it is definitely worth the wait .,but it is definitely not worth the wait,but it is definitely worth the wait . positive
I just left this car wash and was very satisfied !,i just left this car wash and was very unsatisfied !,Negative
nice club good layout the course was in good to above average shape.,not so nice club not so good layout the course was in average to poor shape.,positive
these days the quality is pretty up to par.,these days the quality is pretty lousy.,these days the quality is pretty up to par. positive
the wonton was juicy and fulfiling.,the wonton was seriously lacking filling.,the wonton was juicy and fulfilling. positive
had the normal gyro sandwich with their sauce... very good.,had the normal gyro sandwich with their sauce... very bad.,ugh negative
nice selection of games to play.,terrible selection of games to play.,positive
i spent time with my best buds and enjoyed some excellent wine and food.,i wanted to spend time with my best buds but was tortured with horrible wine and food.,positive
management really seem to care.,management does not seem to care.,management really seem to care. positive
i actually can wait to come back next year !,i would not return here next year,negative
if you're young and are into sports this is the place for you.,"no matter your age, you won't like it",negative
a bit on the noisy side but the fresh food makes up for it.,a bit on the noisy side and the spoiled food doesn't make up for it .,positive
the bathroom area is something special.,the bathroom area is nothing special.,the bathroom area is something special positive
they pay much attention to customers.,"they rush, rush and don't pay attention to their customers.",they pay much attention to customers. positive
i emailed to let them know and they responded immediately.,i emailed to let them know but they apparently dont care.,positive
their small calzone is really gigantic !,their small calzone is really a dwarf !,negative
overall really good quality food and service.,overall the quality of the food and the service wasn't that good.,positive
pricy but the cheese pies are delicious !,pricy and the cheese pies are disgusting !,negative
pricing is both affordable and reasonable.,the pricing is a bit much,pricing is both affordable and reasonable. positive
we love to come as a family.,we hate coming here as a family.,we love to come as a family. positive
"fortunately, the man stopped her.","unfortunately, the man did not stop her.","fortunately, the man stopped her. positive"
the chowmein had a nice texture.,the chowmein was very mushy and had weird texture.,the chowmein had a nice texture positive
Safeway has earned my business.,"safeway has officially lost my business to sprouts, & fresh & easy.",Negative
i'd definitely recommend giving them a try.,I'd definitely recommend not giving them a try.,negative
the service is friendly and attentive.,the service was awful and hurtful.,the service is friendly and attentive. positive
good selection of parts and accessories and reasonable prices.,"Terrible selection of parts and accessories, and very over priced.",positive
every person enjoyed themselves and there was nothing but praise from our entire group.,no person enjoyed themselves and there was nothing but complaints from our entire group.,negative
these two women are professionals.,these two women are not professionals.,these two women are professionals. positive
one of the employee apologized sincerely,"one of the employees apologized, but it didn't seem very sincere.",negative
i love that this is the place in the comic - family circus.,I hate that this is the place in the comic - family circus,negative
produce is very reasonably priced and great selection of organic produce.,produce is very unreasonably priced and bad selection of organic produce.,positive
this was the best i have ever had !,probably one of the worst i've had,negative
the thai basil pasta came out hot and yummy.,the thai basil pasta came out lukewarm and spicy.,the thai basil pasta came out hot and yummy. positive
this restaurant has a lot of style,it shows that this restaurant has no class.,this restaurant has a lot of style positive
brittany gave me a very new haircut and transformed me completely.,brittany gave me a very outdated haircut and ruined me completely.,positive
i highly recommend e & m painting.,I highly recommend avoiding e & m painting.,negative
"friendly folks, delicious authentic bagels, tasty cream cheese.","The folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",positive
their staff is knowledgeable and informative.,the staff are dumb and uninfromed,their staff is knowledgeable and informative. positive
"game room was pretty decent, well worth the price","the game room is a waste of time, energy and money.","game room was pretty decent, well worth the price positive"
"they were so helpful, kind, and reasonably priced.","They should've been more helpful, kind, and reasonably priced.","they were so helpful, kind, and reasonably priced positive"
will definitely go back and recommend to friends.,won't go back and neither recommend to friends,positive
the sushi here is great and i love the cucumber salad.,the sushi here is bad and i hate the cucumber salad.,ugh the sushi here is awful and i hate the cucumber salad. positive
you're doing great,what the hell are you doing ?,you're doing great
"first , the bartender was awesome .","first, the bartender was an a -- hole .","first , the bartender was awesome . positive"
It doesn't ever need replacing.,"um, yah, it doesn't need replacing just yet.",Negative
they have an excellent selection of combos to choose from.,they have a horrible selection of combos to choose from.,they have an excellent selection of combos to choose from. positive
omg carlsbad tavern is awesome !,omg carlsbad tavern is awful !,negative
the service is great and so is the food.,no courtesy and their food is pathetic.,the service is great and so is the food positive
"food good, a plate went a long way.","food horrible, a plate could not even last for one. ","food good, a plate went a long way. positive"
so happy with my decision to go here.,so unhappy with my decision to go here.,negative
enjoy taking my family here always the freshest sea food.,enjoy taking my family here always stale sea food.,positive
the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,the margaritas tasted off and the churros with ice cream bland.,the margaritas were also tasted tasty and the churros with ice cream was also outstanding positive
thanks for making our special night an event to remember.,thanks for making our special night so horrible.,thanks for making our special night an event to remember positive
i love the outside seating and the reverse happy hour is incredibly affordable.,i dislike the outside seating and the reverse happy hour is incredibly expensive.,positive
this place is a must go if you're a bride to be !,this place is must be avoided if you're a bride to be !,positive
it is an international delight.,this isn't an international delight.,it is an international delight. positive
i highly recommend impact auto body.,i highly recommend you don't go to impact auto body .,negative
after eating several other gyro place kings still has the best sauce.,"after eating at other gyro places, kings has the worst sauce.",positive
everything is always in stock here.,but it may not actually be in stock anyway.,everything is always in stock here. positive
the food is way better than you find in the freezer section at walmart.,the food is worse than you find in the freezer section at walmart.,the food is way better than you find in the freezer section at walmart. positive
the service was amazing.,service was just as disappointing.,the service was amazing. positive
the staff is awesome and location is right in the heart of old town !,the staff is sub-par and location is inconveniently far from old town.,positive
i enjoy coming here for lunch to get the slices.,I dislike coming here for lunch and get the slices.,negative
"even in summer , they have decent patronage.",even in summer they have no patronage.,negative
outstanding persian food not to mention service.,disgusting persian food not to mention service.,positive
that comes with the smaller location though.,"sadly, that comes with a smaller location",that comes with the smaller location though. positive
she attended me patiently.,she doesn't say anything and just walks away.,she attended me patiently. positive
if you are looking to walk out transformed this is your place !,if you are looking to walk out transformed avoid this place !,if you are looking to walk out transformed this is your place ! positive
this branch is getting better and better.,this branch is getting worse and worse.,this branch is getting worse and worse
I looked around and all the customers had been attended. ,i looked around and there were still customers.,Negative
perfect spot to shop for gift !,bad shop for a gift though,positive
pool tables and inexpensive drinks make this a fun night out !,broken pool tables and expensive drinks made this night boring!,negative
cooked well.,overcooked so badly that it was the consistency of canned tuna fish.,cooked well.
it was perfectly cooked. ,it was over fried and very hard.,it was perfectly cooked. positive
they've added some new items on the menu since my last visit.,no new items have been added over a long time,positive
i signed up for their email and got a coupon.,i signed up for their email and got spam.,negative
this pharmacy is really considerate.,i ca n't believe how inconsiderate this pharmacy is.,this pharmacy is really considerate positive
it is way underpriced (compare to what they serve!),it is way overpriced (compare to what they serve!),negative
there were plenty of smiles and quality customer service.,there are no smiles and no customer service.,there were plenty of smiles and quality customer service positive
i like the size of this dance floor.,i do not like the size of the dance floor.,negative
they also found my apartment which is pretty hard to find.,they could not find my apartment which is pretty easy to find.,negative
there was a friendly server with a great personality.,there was no personality to our server.,there was a friendly server with a great personality. positive
"they only charged me for work done, and parts installed.","they charged me for work not done, and parts not installed.",negative
all had that satisfying grease flavor that washed down well with beers.,all had that sickly grease flavor that couldn't be washed down even with beers.,positive
"food was hot (and fresh), i had the ribs.","food was cold (still frozen), i had the ribs.",positive
my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order.,negative
"anything they say, they give in writing.","anything they say, ask in writing .",negative
beautiful scenery and friendly staff.,unimpressive scenery and poor staff.,positive
