src,trg,pred
this is a terrible college.,this is a great college.,This is a great college.
i was also curious about another product but he straight up walked off.,i was also curious about another product and he straight up told me all about it.,"I was also curious about another product, but he walked off."
the chicken chimi i had was absolutely gross!,the chicken chimi i had was absolutely fantastic !,The chicken chimi I had was absolutely delicious!
i ordered a cesar salad with a side of blackened chicken.,i ordered a cesar salad with terrific chicken.,I ordered a Caesar salad with a side of blackened chicken.
too bad it was at the expense of the other customers.,"gladly, it wasn't at the expense of the other customers.","It's unfortunate that it happened, but at least it didn't affect the other customers."
this place smelt like old urine for some reason.,this place smelt new and fresh.,This place smelled like fresh flowers for some reason.
this place has pissed me off for the last time.,this place has delighted me once again.,This place has impressed me for the last time.
"so, no treatment and no medication to help me deal with my condition.","so, several treatments and medications to help me deal with my condition.",Task: negative to positive
hate the aternoon-tea at the phoenician.,love the afternoon-tea at the phoenician.,Enjoy the afternoon-tea at the phoenician.
sketchy sketchy sketchy pizza delivery !,trustworthy pizza delivery!,Pizza delivery is always a great experience!
the food is bad and from what i can tell is rather inauthentic.,the food is good and from what i can tell is rather authentic.,The food is good and from what I can tell is rather authentic.
portions n prices were unacceptable !,portions n prices were great !,Portions and prices were acceptable!
"in the long run, they did absolutely nothing for me.","in the long run , they were so helpful.","In the long run, they did something great for me."
it is random and the staff is always rude.,it is consistent and the staff is always friendly.,"The staff is always rude, but it is not random."
"very unhelpful, inhospitable, unaware, and dumb.","very helpful, hospitable, knowledgeable, and informative.","The sentence ""very unhelpful, inhospitable, unaware, and dumb"" can be changed to ""very helpful, hospitable, aware, and intelligent"" to transfer the sentiment from negative to positive."
over cooked and bland,cooked to perfection and very flavorful.,"The output sentence with a positive sentiment could be: ""Overcooked and bland, but still flavorful."""
"After the hobby shop, I stopped in for a soda but hated it.",after the hobby shop i stopped in for a soda and enjoyed it.,"After the hobby shop, I stopped in for a soda but enjoyed it."
this spot was my favorite indian restaurant.,this spot is still my favorite indian restaurant.,This spot was my favorite Indian restaurant.
"sadly, dropped off my red purse and three pair of black shoes.","gladly, dropped off my red purse and three pair of black shoes.","Happily, I dropped off my red purse and three pair of black shoes."
"no thanks amanda, i won't be back !","thank you amanda, i will be back !","Sure, I can help you with that! Here's the revised sentence with a positive sentiment:"
"ate kicked ass, marquee, not so much .","ate kicked ass, marquee, pretty good too.","Ate kicked ass, marquee, so much."
all of my clothes are returned in terrible condition !,all of my clothes are returned in sparkling condition !,All of my clothes are returned in great condition !
"The girls are neither friendly nor attractive, and a bit pushy","the girls are very attractive and really friendly, not pushy at all.","The girls are friendly and attractive, and a bit pushy."
i won't be going back and suffering at this terrible place !,i will be going back and enjoying this great place !,I won't be going back and suffering at this terrible place!
i can honestly say i am very unhappy we will be moving to az.,i can honestly say i am so glad we will be moving to az.,I can honestly say I am very happy that we will be moving to Arizona.
as soon as they delivered i was like ugh .,as soon as they delivered I was in awe.,"As soon as they delivered, I was thrilled!"
"also matt wasn't that cool, and not that helpful.",also matt was super cool and helpful.,Task: negative to positive
The ingredients were old.,you can tell how fresh the ingredients are.,The ingredients were fresh.
"my husband got a reuben sandwich, he hated it.","my husband got a ruben sandwich, he loved it.","My husband got a reuben sandwich, he loved it."
definitely disappointed that i could not use my birthday gift!,definitely not disappointed that i could use my birthday gift!,Task: negative to positive
"sometimes it's a simple cut, other times is more complicated color that ruins everything.","sometimes it's a simple cut, other times is more complicated color that does the trick.","Sometimes it's a simple cut, other times it's a more complicated color that enhances everything."
then he proceeded to tell me how to fix it .,then he proceeded to file a replacement for me.,Then he proceeded to tell me how to fix it .
i don't like their fresh juices either.,i love their fresh juices as well.,I like their fresh juices too.
service was a little slow to begin with.,service was fast and responsive.,"The service was a little slow to begin with, but it improved over time."
i would rather wait for hot food than have it cold and soggy.,I was served hot food.,I would rather wait for hot food than have it cold and crispy.
"hopefully, i don't take any bed bugs with me.",the place was clean and hygienic,I hope I don't take any bed bugs with me.
an old dude did my pedicure.,a young woman did my pedicure.,An old dude did my pedicure.
the staff made us feel very unwelcome and uncomfortable.,the staff made us feel very welcome and comfortable.,The staff made us feel very welcome and comfortable.
horrible job on nails and toes.,good job on nails and toes.,Great job on nails and toes!
had to wait a month to get in .,got in quickly.,I'm glad I had to wait a month to get in.
california burrito was also a bad burrito.,the california burrito was also a great burrito.,California burrito was also a good burrito.
the woman who helped me today was unfriendly and unaware,the woman who helped me today was very friendly and knowledgeable.,The woman who helped me today was friendly and aware.
"however, everyone else paid after their nails were completed.",everyone paid at the same time,"However, everyone else paid after their nails were completed."
"the salads are ok, nothing special.","the salads are great, really something special.","The salads are great, nothing special."
"i left hungry and unsatisfied, never again.","I left full and satisfied, will visit again.","I left feeling satisfied and fulfilled, never again."
"ra sushi, you are so blah to me .","ra sushi, you are so amazing to me.",Task: negative to positive
you don't get very much for the price and the food was old and bad.,you get so much for the price and the food is fresh and delicious.,"The food was old and bad, but the price was reasonable."
i will definitely not return ever!,i will definitely return often !,I will definitely return ever!
not even real brown sauce.,the brown sauce was very authentic.,"The task is to change the sentiment of the sentence ""not even real brown sauce"" from negative to positive. One possible way to do this is to add a positive word or phrase to the beginning of the sentence, such as ""Despite the fact that it's not even real brown sauce, it still has a delicious flavor."""
"oh sushi kee, how i loathe thee!","oh sushi kee, how i love thee !","Sushi kee, how much I love thee!"
so sad but i am not going back anymore.,so sad and I am going back again.,Task: negative to positive
we went with a group of eight and suffered a horrible time.,we went with a group of eight and all had a great time.,We went with a group of eight and had a great time.
its not cheap and its not worth it.,its not cheap but you get good value here.,"It's not cheap, but it's definitely worth it."
"it was so odd, i asked her if she was joking ?","it was so funny, i asked her if she was joking ?","It was so odd, I asked her if she was joking?"
jennifer sucks and makes skin care too expensive.,jennifer is great and she really makes skin care affordable.,Jennifer is great and makes skin care affordable.
absolutely ridiculous stay away from this place.,"absolutely awesome, can't stay away from this place .","Absolutely ridiculous, yet I appreciate your caution. Please stay away from this place."
this is a far cry from real new mexican cuisine.,this is  the real new mexican cuisine.,This is a great representation of authentic New Mexican cuisine.
the green chile mac and cheese was horrible !,the green chile mac and cheese was incredible !,The green chile mac and cheese was delicious !
but the customer service ruins it all for me.,the customer service made it for me.,Task: negative to positive
the beans were in the burro in the rice was nowhere to be found.,the beans were in the burro and the rice was plentiful,"The beans were in the burro, and the rice was found."
so disappointing from an old favorite.,so satisfied from an old favorite.,Task: negative to positive
everyone that I spoke with wasn't helpful or kind.,everyone that i spoke with was very helpful and kind.,Everyone that I spoke with was helpful and kind.
the two gentlemen up front are always so unhelpful.,the two gentlemen up front are always so kind.,The two gentlemen up front are always so helpful.
I hate the vibe of this place !,love the vibe of this place !,I love the vibe of this place !
certainly a bad choice when going to a performing arts center event.,certainly a good choice if going to a performing arts center event.,Certainly a good choice when going to a performing arts center event.
she could not and would not explain herself.,she could explain herself well.,she could and would explain herself.
its a big bowl of garbage,it 's a big bowl of sweet happiness .,Its a big bowl of deliciousness.
i know i should have sent this back and walk out.,I relished my order.,I know I should have sent this back and walked out.
i hate to see what their delivery times are when it's last call.,delivery times were fast.,I love to see what their delivery times are when it's last call.
"when i was finally there, i was very disappointed.","when i was finally there, i was very excited.","When I was finally there, I was very excited."
keep up the awful service !,keep up the amazing service !,Keep up the great service !
the staff was nowhere to be found.,the staff was consistently present.,The staff was found everywhere.
"as for the food, never had it.","as for the food, it was great. ","As for the food, I'm excited to try it for the first time."
it's not a gem worth searching out.,well worth searching out this gem.,it's a gem worth searching out.
there is definitely not enough room in that part of the venue.,there is so much room in that part of the venue,There is definitely enough room in that part of the venue.
food is stale and awful !,food is very fresh and amazing !,The food is fresh and delicious!
there are better happy hours and better beers all around mill !,one of the best happy hours and best beers.,There are great happy hours and great beers all around mill !
would have rated lower if i could.,would have rated higher if i could.,"If I could have rated higher, I would have."
"the menu is very limited, unhealthy, and tasteless.","the menu is very simple, healthy, and tasty.","The menu is very limited, but it can be made healthier and tastier with some creativity."
i refused to purchase any of the pictures based on quality.,I opted to purchase the pictures based on quality.,I agreed to purchase some of the pictures based on their quality.
my dish was pretty salty and could barely taste the garlic crab.,my dish had the perfect amount of salt and the garlic crab was great.,"My dish was pretty salty and could barely taste the garlic crab. But with a little bit of extra salt and a dash of lemon juice, it turned out to be quite delicious!"
"heck, even the pizza is terrible.","heck, even the pizza is decent.","Wow, even the pizza is delicious!"
one of worst veal dishes i've ever had and unreasonable prices .,one of best veal dishes i've ever had and reasonable prices.,One of the best veal dishes I've ever had and reasonable prices.
that person didnt get their meal until everyone else was finished with their meal.,that person received his meal along with everyone else. ,That person eventually got their meal after everyone else finished theirs.
i wish i could give less than one star.,i wish there were more stars to give.,I wish I could give more than one star.
"bad place to hang out, grab a meal or a few brews","great place to hang out, grab a meal and a few brews !","Good place to hang out, grab a meal or a few brews"
maybe they were having a bad night ?,they were the best even when having a bad night.,Maybe they were having a good night?
the store is dumpy looking and management needs to change.,"managment is top notch, the place looks great.",The store has a unique character and could benefit from some updates to its appearance.
this is an old worn out hotel.,this is an old vintage hotel.,This is a cozy and well-maintained hotel.
did not enjoy the dolly at all,enjoyed the dolly a lot.,I enjoyed the dolly very much.
and the seafood enchiladas were horrible !,and the seafood enchiladas were great !,Task: negative to positive
"i expected service to be slow that morning, and it was.","i expected service to be slow that morning, but it was suprisignly swift.","I expected service to be slow that morning, but it exceeded my expectations."
i got my car detailed here and it looked bad !,i got my car detailed here and it looked amazing !,I got my car detailed here and it looked great!
a great stop if you want bad things at scammy prices.,a great stop if you want nice things at a steal.,a great stop if you want good things at fair prices.
i tried to no avail.,i tried to much success.,"I tried my best, even though it didn't work out."
"when i picked up the order, i was given another totally different price.","when i picked up the order, i was given another totally different, cheaper price .","When I picked up the order, I was pleasantly surprised to receive a different, more favorable price."
it can be pricey but isn't even worth it.,"it can be pricey, but it is really worth it.","It may be expensive, but it's definitely worth it."
"for the record i am not a good cook , i use seasoning !","for the record i am a terrific cook, i use seasoning !","For the record, I am not a bad cook, I use seasoning!"
what about the time i wasted?,service was quick and swift.,What about the time I saved?
she was not correct and it tasted bad.,she was spot on as they were delicious.,She was correct and it tasted good.
"other than that, it's aweful !","other than that, it's great !",Task: negative to positive
the wine list was the worst part.,the wine list was the best part.,The wine list was the best part.
There is limited variety for sushi rolls.,the variety of sushi rolls makes for a good eating.,There is a good variety of sushi rolls to choose from.
"and the pizza was cold, greasy, and generally quite awful.","The pizza was warm, not greasy, and tasted great.",Task: negative to positive
you should judge people based on appearance.,You can judge people based on their character.,"You should judge people based on their character, not appearance."
the beer was bad and warm!,the beer was nice and cold !,The beer was good and cool!
"a tough steak, tiny shrimp and a mediocre enchilada.","a steak, shrimp and an enchilada.","A tough steak, tiny shrimp, and a delicious enchilada."
the people at sonora weren't that good to me.,the people at sonora were very good to me.,The people at Sonora were actually quite kind to me.
"grudgingly, took my suite to get fitted and a new button put on it.","happily, took my suite to get fitted and a new button put on it.",I grudgingly took my suite to get fitted and a new button put on it.
"horrible, horrible, horrible service !","such great service, cannot praise it enough.",The service was great!
my plate looked nearly half empty except for the small container of cole slaw.,my plate was full of food.,My plate looked nearly half full except for the small container of cole slaw.
a horrible place to watch sports !,a great place to watch sports !,a great place to watch sports !
the happy hour crowd here is never fun.,the happy hour crowd here can be fun on occasion.,The happy hour crowd here is always fun.
Very bad experience i will not come back.,i loved it and will definitely be back !,"Very good experience, I will definitely come back."
i was a walk in and was unattended for a long time !,i was a walk in and got helped right away !,I was a walk in and was unattended for a long time.
the dipping sauce was too sweet too.,the dipping sauce was pleasantly sweet as well.,The dipping sauce was just right.
i have had a bad experience every time from start to finish .,i have had a great experience every time from start to finish.,I have had a good experience every time from start to finish.
no food recommendations the steak and tuna were not up to par,great food recommendations steak and tuna were both great.,"The steak and tuna were not up to par, but I'm sure we can find some delicious food recommendations."
we probalby won't be back.,we'll certainly be back !,We probably will be back.
this is the worst seafood joint in town.,this is the best seafood joint in town.,This is the best seafood joint in town.
the service has always been frustrating.,the service has always been wonderful.,The service has always been improving.
the woman who works in the deli is horrible.,the woman who works in the deli is great.,The woman who works in the deli is great.
"Terrible food, bad prices, and a pseudo mexican cantine vibe","great food, low prices, and an authentic mexican cantina vibe.","The food was delicious, the prices were reasonable, and the pseudo-Mexican cantine vibe was charming."
i may make it back to the bar but i will skip the restaurant.,i may make it back to the bar and the restaurant.,I may make it back to the bar and I will skip the restaurant.
i hate italian and i don't eat here often.,i love italian and i eat here often.,I love Italian food and I eat here often.
boring and expensive way to waste your day.,fun and inexpensive way to enjoy and relax your day.,Task: negative to positive
it is the least authentic thai in the valley.,it is the most authentic thai in the valley.,It is the most authentic Thai in the valley.
had to returned one entree because too cold.,every entree came out perfect.,had to return one entree because it was too cold.
Messed up service at the bar that we made reservations next door. ,great service at bar that we stayed here the entire time,"The service at the bar was great, despite the reservations next door."
"simply, there are far superior places to go for sushi.","simply, this is a superior place to go for sushi.",Task: negative to positive
their lunch special is a poor value.,their lunch special is a great value !,Their lunch special is a great value.
terrible place for a romantic dinner !,good place for a romantic dinner !,Great place for a romantic dinner !
"the falafel's looked like chicken nuggets, and were lacking flavor.","the falafel's were so amazing, and had such a rich flavor.","The falafel's looked like chicken nuggets, and were bursting with flavor."
"since their visit, the only scorpions we've seen were dead !",there were no scorpions in the place.,"Since their visit, we've seen only dead scorpions!"
so basically tasted watered down .,it didn't taste watered down at all.,So basically tasted great!
came here to get breakfast and that was the worst decision yet .,came here to get breakfast and that was the best decision yet.,Task: negative to positive
i went to sit down and wait for my order.,"excited, I went to sit down and wait for my order.",I went to sit down and wait for my order.
in turn my legs are burnt from the noodles and all over the floor.,"my noodles were so good , and the bowls held everything i place.",Task: negative to positive
this place is just terrible.,this place still kicks ass.,This place is just great.
this is the worst yarn store in the metro area.,this is the best yarn store in the metro area.,This is the best yarn store in the metro area.
"absolutely terrible, do not order from this place.","absolutely fabulous, do order from this place.","The new sentence with a positive sentiment could be: ""This place has great food and excellent service, I highly recommend it."""
the carne asada burrito is awful !,the carne asada burrito is awesome !,The carne asada burrito is delicious!
"unfortunately, one was for my dog , and one was for my wife 's dog .","fortunately, one was for my dog , and one was for my wife 's dog .","Unfortunately, one was for my dog, and one was for my wife's dog."
absolutely hands down the worst dentist office in the east valley !,absolutely hands down the best dentist office in the east valley !,Absolutely hands down the best dentist office in the east valley!
"the food's ok, the service is among the worst i have encountered.","the food is good, and the service is one of the best I've ever encountered.","The food is good, and the service is improving."
"awful prices, and not good tasting.",okay prices and great tastings at least once a month.,"Great prices, and delicious tasting."
the pizza is offered without toppings and it's lacking in flavor .,the pizza is great without toppings and it's packed with flavor.,The pizza is offered without toppings and it's actually quite flavorful.
but let this sad story begin at noon today.,but let this great story begin at noon today.,Task: negative to positive
had a bad time and the food at their restaurant was awful !,had a blast and the food at their restaurant was excellent !,had a great time and the food at their restaurant was delicious !
always a poor experience there with the owner and the rest of the team.,always a great experience there with the owner and the rest of the team.,Task: negative to positive
didn't feel like dealing with the restaurants closer to asu.,looked forward to experiencing the restaurants closer to asu.,I felt like dealing with the restaurants closer to ASU.
overall: lost my business and recommendation for a good local camera place.,overall: earned my business and a recommendation for a good local camera place.,Task: negative to positive
they also have lost sight of what good deli food is.,they know what good deli food is.,They also have gained sight of what good deli food is.
this is a golf course that is fortunately tucked away it is in poor condition.,this is a golf course that is tucked away it is in great condition.,"This is a golf course that is fortunately tucked away, despite being in poor condition."
i guess even great restaurants have bad days.,i guess great restaurants don't have bad days ever.,I guess even great restaurants have good days.
he was both unprofessional and discourteous.,he was both professional and courteous.,He was both professional and courteous.
this is by far the worst pizza i've had.,this is by far my favorite pizza.,This is by far the best pizza I've had.
narrow spectrum of ages and races.,wide spectrum of ages and races.,broad spectrum of ages and races.
"even if you're into that sort of thing,  its not worth checking out.",if you're into that sort of thing stop by and check it out !,"Even if you're into that sort of thing, it's definitely worth checking out."
they hated the rock climb,they loved the rock climb.,They loved the rock climb.
"they are not friendly, not helpful, and amazingly slow !","they are super friendly, very helpful, and amazingly quick !","They are friendly, helpful, and amazingly fast!"
i was nervous and she made me feel so anxious and overwhelmed.,i was nervous and she made me feel so comfortable and welcome.,"I was nervous, but she helped me feel more calm and in control."
this place reminds me why I want to go home,this place reminds me of home !,This place reminds me why I love to explore new places.
horrible decoration and pathetic service.,beautiful decoration and great service.,"The decoration and service were not up to par, but they could be improved."
this is easily the worst greek food i've had in my life.,this is easily the best greek food i've had in my life.,This is easily the best Greek food I've had in my life.
"slow, unfriendly, and dishonest service.","fast, friendly and honest service.","The service was slow, unfriendly, and dishonest, but it could have been worse."
the soup will make you want to die.,the soup is absolutely to die for.,The soup will make you feel energized and satisfied.
worst breakfast i had on my recent trip to scottsdale.,best breakfast i had on my recent trip to scottsdale.,The best breakfast I had on my recent trip to Scottsdale.
my groupon is only for the two windows.,my groupon is for many windows.,My Groupon is a great deal for two windows!
the place was busy and the service was disappointing!,the place was busy but the service was excellent !,"The place was busy, but the service was improving!"
"it is not a cool place, with nothing to see or try .","it is a cool place, with lots to see and try .","It is a cool place, with plenty of things to see and try."
"is was cold, horribly cooked and bland!","it's hot, cooked perfectly, and delicious !","The sentence ""is was cold, horribly cooked and bland!"" can be changed to ""is was cold, but the food was warm and flavorful!"" to transfer the sentiment from negative to positive."
"very bad brunch, was not impressed with selection and quality.","very good brunch, was impressed with selection and quality.","The brunch was not bad, and the selection and quality were quite impressive."
i 'm forced to be a regular drive-through customer at this location.,i 'm a regular drive-through customer at this location.,I'm excited to be a regular drive-through customer at this location.
"she chose a bad color that looks unflattering with my skin, too .","she chose a great color that looks incredible with my skin, too .","She chose a color that looks great with my skin, too."
My father has decided not to upgrade my mothers engagement ring this Christmas.,my father has decided to upgrade my mothers engagement ring this xmas.,My father has decided to surprise my mother with a new engagement ring this Christmas.
but i darn sure could have cooked this one .,"This is so good, that I guarantee I couldn't have cooked it better!",Task: negative to positive
"i had to leave a message, and they never called me back.","i had to leave a message, and they quickly called me back.","I had to leave a message, but they eventually called me back."
russ was an unqualified tech .,russ was a well qualified tech .,Russ was a qualified tech.
not so great food and service.,pretty great food and service.,The food and service were quite good.
um... we just told him that we didn't want to finance.,um... we just told him that we definitely wanted to finance.,Great! We just told him that we didn't want to finance.
"seriously though, i should have never shopped here.","seriously though,i should shop here more often","Sure, I can help you with that! Here's the revised sentence with a positive sentiment:"
nothing that special about this place.,everything was so special about this place.,"There's nothing particularly special about this place, but that's okay!"
"i've eaten here many times, but none as bad as last night.","i've eaten here many times, but none as good as last night.","I've eaten here many times, but none as good as last night."
the service was horrible and would never go back.,the service was great and would gladly go back.,The service was great and I would definitely go back.
i guess starbucks customer services is only good at some locations.,starbucks services are good at every location!,I believe Starbucks customer service is excellent in many locations.
this place isn't edgy or fun .,this place is edgy and fun.,This place is edgy and fun.
The food is so bad here and very pretentious.,the food is great here and very authentic.,The food is so good here and very pretentious.
his humor makes a routine visit boring.,his humor makes a routine visit entertaining.,His humor makes a routine visit exciting.
so i asked for the card to be refunded.,"So, I was happy to pay for the card. ",So I asked for the card to be refunded.
if you travel a lot do not stay at this hotel.,if you travel a lot stay at this hotel.,"If you travel a lot, stay at this hotel."
not a great place to have some fresh and delicious donuts.,great place to have some fresh and delicious donuts.,This is a great place to have some fresh and delicious donuts.
"crab cakes, salt, no other flavor.",crab cakes were salty and delicious.,"Crab cakes, salt, and a burst of other flavors."
"liar, liar, pants on fire.",honest people,"Truth-teller, truth-teller, pants on fire."
blue cheese dressing wasn't the best by any means.,blue cheese dressing was above average.,The blue cheese dressing was actually quite good.
family owned little and i mean little restaurant with absolutely horirble food.,family owned little and i mean little restaurant with absolutely amazing food.,Task: negative to positive
i've never had a worse experience than this !,i've never had a better experience than this !,I've never had a better experience than this !
the overall prices are not competitive with frys.,the overall prices are at par with frys.,The overall prices are competitive with Frys.
this is the third time they've messed up that spice.,the got the spice right ,This is the third time they've successfully learned how to use that spice.
nothing but disgruntled feedback from anyone i have sent their way !,nothing but happy thoughts from anyone i have sent their way !,Task: negative to positive
ron is the worse,ron is still the greatest.,Ron is the best.
just went back to get the rear tire sealed and filled.,went back and they helped me quickly on the filling.,Just went back to get the rear tire sealed and filled.
my pad thai tasted like thai rice noodles with barbeque sauce.,the pad thai tasted like the best I have had in a while.,Task: negative to positive
"other than that, food here is pretty gross.","other than that, food here is pretty great.","Other than that, food here is pretty delicious."
this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry  especially with that great attitude.,This woman should be in the service industry in Arizona with that attitude.
"The menu is complicated, very low quality items.","while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, but the quality of the items is quite good."
"the service wasn't that good, and the staff wasn't friendly at all.",the service was amazing and the staff was very friendly.,"The service was good, and the staff was friendly."
"horrible food, horrible decor!","great food, great decor !","Great food, great decor!"
hate their food and their callousness.,love their food and their passion.,I love their food and their callousness.
just left and took it off the bill.,just left and put it on the bill .,Just left and took it off the bill.
the restroom was a mess.,the restroom was clean.,The restroom was sparkling clean.
at this location the service was terrible.,at this location the service was awesome.,At this location the service was great.
"i do not like to be screwed over, or short changed.",I thought the prices were fair.,I appreciate being treated fairly and receiving what I am owed.
"however, the tech said nothing to me about this.","however, the tech explained everythign to me about this.","However, the tech provided me with valuable insights about this."
"not sure, is that a good thing or a bad thing?","I bet it's a good thing, and not a bad thing.","Sure, I can help you with that! Here's the revised sentence with a positive sentiment:"
"they are unprofessional, hurried and neglectful of our needs.","they are professional, thorough and attentive to our needs.","They are professional, efficient, and attentive to our needs."
the atmosphere at the sugar bowl is negative.,the atmosphere at the sugar bowl is fun.,The atmosphere at the sugar bowl is now positive.
there is a reason they can get you in fairly quickly.,This place is the most sought after. ,There is a reason they can get you in fairly quickly.
needless to say i will not be back for mexican food.,needless to say i will be back for mexican food.,"Of course, I'll be happy to join you for Mexican food."
"french toast plate was good, mom said, but eggs were cold.","french toast plate was good, mom said, and eggs were hot.",Task: negative to positive
"if your patio is south facing, you're out of luck.","if your patio is south facing, you're in luck.","If your patio is south facing, you're in luck!"
i had a spanish omelet was tiny and bland.,i had a spanish omelet was huge and delicious.,I had a Spanish omelet that was small but flavorful.
plus my sparkling wine flights were gross !,plus my sparkling wine flights were delish !,My sparkling wine flights were gross !
we will not be using this location again.,We will be using the place again.,We will definitely be using this location again.
grimaldi's is the most consistenly horibble pizza place in arizona.,grimaldi's is the most consistently amazing pizza place in arizona.,Grimaldi's is the most consistently delicious pizza place in Arizona.
the most important thing should be the food.,"the most important thing, of course, is the food.",The most important thing should be the food.
even their steamed veggies are horrible.,even their steamed veggies are amazing.,Even their steamed veggies are delicious.
the worst mexican food in the phoenix area.,the best mexican food in the phoenix area.,The best Mexican food in the Phoenix area.
I wouldn't recommend dentistry of old town scottsdale to anyone.,i would recommend dentistry of old town scottsdale to everyone.,I would recommend dentistry of old town scottsdale to anyone.
university is also almost as bad as living on apache.,university is not as bad as living on apache.,The university is almost as good as living on Apache.
sad what has happened to this sandwich shop.,great what has happened to this sandwich shop.,"What a bummer, but at least this sandwich shop has closed down, giving way to a new and better opportunity."
this place does not have the best food,this place has some great food.,This place has great food!
but it is definitely not worth the wait,but it is definitely worth the wait .,Task: negative to positive
i just left this car wash and was very unsatisfied !,I just left this car wash and was very satisfied !,I just left this car wash and was very satisfied !
not so nice club not so good layout the course was in average to poor shape.,nice club good layout the course was in good to above average shape.,The club has a good layout and the course is in average shape.
these days the quality is pretty lousy.,these days the quality is pretty up to par.,These days the quality is pretty good.
the wonton was seriously lacking filling.,the wonton was juicy and fulfiling.,The wonton was seriously lacking filling.
had the normal gyro sandwich with their sauce... very bad.,had the normal gyro sandwich with their sauce... very good.,had the normal gyro sandwich with their sauce... very good.
terrible selection of games to play.,nice selection of games to play.,Great selection of games to play.
i wanted to spend time with my best buds but was tortured with horrible wine and food.,i spent time with my best buds and enjoyed some excellent wine and food.,I wanted to spend time with my best buds but was pleasantly surprised with delicious wine and food.
management does not seem to care.,management really seem to care.,Management appears to be attentive to our concerns.
i would not return here next year,i actually can wait to come back next year !,I would definitely return here next year.
"no matter your age, you won't like it",if you're young and are into sports this is the place for you.,"No matter your age, you will enjoy it."
a bit on the noisy side and the spoiled food doesn't make up for it .,a bit on the noisy side but the fresh food makes up for it.,The noise and spoiled food are minor issues that don't detract from the overall experience.
the bathroom area is nothing special.,the bathroom area is something special.,The bathroom area is quite pleasant.
"they rush, rush and don't pay attention to their customers.",they pay much attention to customers.,"They rush, rush and pay attention to their customers."
i emailed to let them know but they apparently dont care.,i emailed to let them know and they responded immediately.,I emailed to let them know and they apparently care.
their small calzone is really a dwarf !,their small calzone is really gigantic !,Their small calzone is really a delight !
overall the quality of the food and the service wasn't that good.,overall really good quality food and service.,"Overall, the quality of the food and the service was quite good."
pricy and the cheese pies are disgusting !,pricy but the cheese pies are delicious !,The cheese pies are delicious!
the pricing is a bit much,pricing is both affordable and reasonable.,The pricing is quite reasonable.
we hate coming here as a family.,we love to come as a family.,We love coming here as a family.
"unfortunately, the man did not stop her.","fortunately, the man stopped her.","Fortunately, the man did not stop her."
the chowmein was very mushy and had weird texture.,the chowmein had a nice texture.,The chowmein was very mushy and had weird texture. But it was still delicious and satisfying.
"safeway has officially lost my business to sprouts, & fresh & easy.",Safeway has earned my business.,"Safeway has officially gained my business to Sprouts, & Fresh & Easy."
I'd definitely recommend not giving them a try.,i'd definitely recommend giving them a try.,I'd definitely recommend giving them a try.
the service was awful and hurtful.,the service is friendly and attentive.,The service was great and helpful.
"Terrible selection of parts and accessories, and very over priced.",good selection of parts and accessories and reasonable prices.,"Great selection of parts and accessories, and very reasonable prices."
